Sample, R1, STROBE, L
269838, 0, 1, 0
269844, 0, 0, 0
269848, 0, 1, 0
269854, 0, 0, 0
269859, 0, 1, 0
269864, 0, 0, 0
269869, 0, 1, 0
269875, 0, 0, 0
269879, 0, 1, 0
269885, 0, 0, 0
269889, 0, 1, 0
269895, 0, 0, 0
269900, 0, 1, 0
269905, 0, 0, 0
269910, 0, 1, 0
269915, 0, 0, 0
269920, 0, 1, 0
269926, 0, 0, 0
269930, 0, 1, 0
269936, 0, 0, 0
269941, 0, 1, 0
269946, 0, 0, 0
269951, 0, 1, 0
269956, 0, 0, 0
269961, 0, 1, 0
269967, 0, 0, 0
269971, 0, 1, 0
269977, 0, 0, 0
269982, 0, 1, 0
269987, 0, 0, 0
269992, 0, 1, 0
269997, 0, 0, 0
270002, 0, 1, 0
270008, 0, 0, 0
270012, 0, 1, 0
270018, 0, 0, 0
270023, 0, 1, 0
270028, 0, 0, 0
270033, 0, 1, 0
270038, 0, 0, 0
270043, 0, 1, 0
270049, 0, 0, 0
270053, 0, 1, 0
270059, 0, 0, 0
270063, 0, 1, 0
270069, 0, 0, 0
270074, 0, 1, 0
270079, 0, 0, 0
270084, 0, 1, 0
270090, 0, 0, 0
270094, 0, 1, 0
270100, 0, 0, 0
270104, 0, 1, 0
270110, 0, 0, 0
270115, 0, 1, 0
270120, 0, 0, 0
270125, 0, 1, 0
270131, 0, 0, 0
270135, 0, 1, 0
270141, 0, 0, 0
270145, 0, 1, 0
270151, 0, 0, 0
270156, 0, 1, 0
270161, 0, 0, 0
270166, 0, 1, 1
270171, 0, 0, 1
270176, 0, 1, 0
270182, 0, 0, 0
270186, 0, 1, 0
270192, 0, 0, 0
270197, 0, 1, 0
270202, 0, 0, 0
270207, 0, 1, 0
270212, 0, 0, 0
270217, 0, 1, 0
270223, 0, 0, 0
270227, 0, 1, 0
270233, 0, 0, 0
270238, 0, 1, 0
270243, 0, 0, 0
270248, 0, 1, 0
270253, 0, 0, 0
270258, 0, 1, 0
270264, 0, 0, 0
270268, 0, 1, 0
270274, 0, 0, 0
270279, 0, 1, 0
270284, 0, 0, 0
270289, 0, 1, 0
270294, 0, 0, 0
270299, 0, 1, 0
270305, 0, 0, 0
270309, 0, 1, 0
270315, 0, 0, 0
270319, 0, 1, 0
270325, 0, 0, 0
270330, 0, 1, 0
270335, 0, 0, 0
270340, 0, 1, 0
270346, 0, 0, 0
270350, 0, 1, 0
270356, 0, 0, 0
270360, 0, 1, 0
270366, 0, 0, 0
270371, 0, 1, 0
270376, 0, 0, 0
270381, 0, 1, 0
270387, 0, 0, 0
270391, 0, 1, 0
270397, 0, 0, 0
270401, 0, 1, 0
270407, 0, 0, 0
270412, 0, 1, 0
270417, 0, 0, 0
270422, 0, 1, 0
270428, 0, 0, 0
270432, 0, 1, 0
270438, 0, 0, 0
270442, 0, 1, 0
270448, 0, 0, 0
270453, 0, 1, 0
270458, 0, 0, 0
270463, 0, 1, 0
270468, 0, 0, 0
270473, 0, 1, 0
270479, 0, 0, 0
270483, 0, 1, 0
270489, 0, 0, 0
270494, 0, 1, 0
270499, 0, 0, 0
270504, 0, 1, 0
270509, 0, 0, 0
270514, 0, 1, 0
270520, 0, 0, 0
270524, 0, 1, 0
270530, 0, 0, 0
270535, 0, 1, 0
270540, 0, 0, 0
270545, 0, 1, 0
270550, 0, 0, 0
270555, 0, 1, 0
270561, 0, 0, 0
270565, 0, 1, 0
270571, 0, 0, 0
270575, 0, 1, 0
270581, 0, 0, 0
270586, 0, 1, 0
270591, 0, 0, 0
270596, 0, 1, 0
270602, 0, 0, 0
270606, 0, 1, 0
270612, 0, 0, 0
270616, 0, 1, 0
270622, 0, 0, 0
270627, 0, 1, 0
270632, 0, 0, 0
270637, 0, 1, 0
270643, 0, 0, 0
270647, 0, 1, 0
270653, 0, 0, 0
270657, 0, 1, 0
270663, 0, 0, 0
270668, 0, 1, 0
270673, 0, 0, 0
270678, 0, 1, 0
270684, 0, 0, 0
270688, 0, 1, 0
270694, 0, 0, 0
270698, 0, 1, 0
270704, 0, 0, 0
270709, 0, 1, 0
270714, 0, 0, 0
270719, 0, 1, 0
270724, 0, 0, 0
270729, 0, 1, 0
270735, 0, 0, 0
270739, 0, 1, 0
270745, 0, 0, 0
270750, 0, 1, 0
270755, 0, 0, 0
270760, 0, 1, 0
270765, 0, 0, 0
270770, 0, 1, 0
270776, 0, 0, 0
270780, 0, 1, 0
270786, 0, 0, 0
270791, 0, 1, 0
270796, 0, 0, 0
270801, 0, 1, 0
270806, 0, 0, 0
270811, 0, 1, 0
270817, 0, 0, 0
270821, 0, 1, 0
270827, 0, 0, 0
270832, 0, 1, 0
270837, 0, 0, 0
270842, 0, 1, 0
270847, 0, 0, 0
270852, 0, 1, 0
270858, 0, 0, 0
270862, 0, 1, 0
270868, 0, 0, 0
270872, 0, 1, 0
270878, 0, 0, 0
270883, 0, 1, 0
270888, 0, 0, 0
270893, 0, 1, 0
270899, 0, 0, 0
270903, 0, 1, 0
270909, 0, 0, 0
270913, 0, 1, 0
270919, 0, 0, 0
270924, 0, 1, 0
270929, 0, 0, 0
270934, 0, 1, 0
270940, 0, 0, 0
270944, 0, 1, 0
270950, 0, 0, 0
270954, 0, 1, 0
270960, 0, 0, 0
270965, 0, 1, 0
270970, 0, 0, 0
270975, 0, 1, 0
270980, 0, 0, 0
270985, 0, 1, 0
270991, 0, 0, 0
270995, 0, 1, 0
271001, 0, 0, 0
271006, 0, 1, 0
271011, 0, 0, 0
271016, 0, 1, 0
271021, 0, 0, 0
271026, 0, 1, 0
271032, 0, 0, 0
271036, 0, 1, 0
271042, 0, 0, 0
271047, 0, 1, 0
271052, 0, 0, 0
271057, 0, 1, 0
271062, 0, 0, 0
271067, 0, 1, 0
271073, 0, 0, 0
271077, 0, 1, 0
271083, 0, 0, 0
271088, 0, 1, 0
271093, 0, 0, 0
271098, 0, 1, 0
271103, 0, 0, 0
271108, 0, 1, 0
271114, 0, 0, 0
271118, 0, 1, 0
271124, 0, 0, 0
271128, 0, 1, 0
271134, 0, 0, 0
271139, 0, 1, 0
271144, 0, 0, 0
271149, 0, 1, 0
271155, 0, 0, 0
271159, 0, 1, 0
271165, 0, 0, 0
271169, 0, 1, 0
271175, 0, 0, 0
271180, 0, 1, 0
271185, 0, 0, 0
271190, 0, 1, 0
271196, 0, 0, 0
271200, 0, 1, 0
271206, 0, 0, 0
271210, 0, 1, 0
271216, 0, 0, 0
271221, 0, 1, 0
271226, 0, 0, 0
271231, 0, 1, 0
271236, 0, 0, 0
271241, 0, 1, 0
271247, 0, 0, 0
271251, 0, 1, 0
271257, 0, 0, 0
271262, 0, 1, 0
271267, 0, 0, 0
271272, 0, 1, 0
271277, 0, 0, 0
271282, 0, 1, 0
271288, 0, 0, 0
271292, 0, 1, 0
271298, 0, 0, 0
271303, 0, 1, 0
271308, 0, 0, 0
271313, 0, 1, 0
271318, 0, 0, 0
271323, 0, 1, 0
271329, 0, 0, 0
271333, 0, 1, 0
271339, 0, 0, 0
271344, 0, 1, 0
271349, 0, 0, 0
271354, 0, 1, 0
271359, 0, 0, 0
271364, 0, 1, 0
271370, 0, 0, 0
271374, 0, 1, 0
271380, 0, 0, 0
271384, 0, 1, 0
271390, 0, 0, 0
271395, 0, 1, 0
271400, 0, 0, 0
271405, 0, 1, 0
271411, 0, 0, 0
271415, 0, 1, 0
271421, 0, 0, 0
271425, 0, 1, 0
271431, 0, 0, 0
271436, 0, 1, 0
271441, 0, 0, 0
271446, 0, 1, 0
271452, 0, 0, 0
271456, 0, 1, 0
271462, 0, 0, 0
271466, 0, 1, 0
271472, 0, 0, 0
271476, 0, 0, 1
271477, 0, 1, 1
271482, 0, 0, 1
271487, 0, 1, 0
271492, 0, 0, 0
271497, 0, 1, 0
271503, 0, 0, 0
271507, 0, 1, 0
271513, 0, 0, 0
271518, 0, 1, 0
271523, 0, 0, 0
271528, 0, 1, 0
271533, 0, 0, 0
271538, 0, 1, 0
271544, 0, 0, 0
271548, 0, 1, 0
271554, 0, 0, 0
271559, 0, 1, 0
271564, 0, 0, 0
271569, 0, 1, 0
271574, 0, 0, 0
271579, 0, 1, 0
271585, 0, 0, 0
271589, 0, 1, 0
271595, 0, 0, 0
271600, 0, 1, 0
271605, 0, 0, 0
271610, 0, 1, 0
271615, 0, 0, 0
271620, 0, 1, 0
271626, 0, 0, 0
271630, 0, 1, 0
271636, 0, 0, 0
271640, 0, 1, 0
271646, 0, 0, 0
271651, 0, 1, 0
271656, 0, 0, 0
271661, 0, 1, 0
271667, 0, 0, 0
271671, 0, 1, 0
271677, 0, 0, 0
271681, 0, 1, 0
271687, 0, 0, 0
271692, 0, 1, 0
271697, 0, 0, 0
271702, 0, 1, 0
271708, 0, 0, 0
271712, 0, 1, 0
271718, 0, 0, 0
271722, 0, 1, 0
271728, 0, 0, 0
271733, 0, 1, 0
271738, 0, 0, 0
271743, 0, 1, 0
271749, 0, 0, 0
271753, 0, 1, 0
271759, 0, 0, 0
271763, 0, 1, 0
271769, 0, 0, 0
271774, 0, 1, 0
271779, 0, 0, 0
271784, 0, 1, 0
271789, 0, 0, 0
271794, 0, 1, 0
271800, 0, 0, 0
271804, 0, 1, 0
271810, 0, 0, 0
271815, 0, 1, 0
271820, 0, 0, 0
271825, 0, 1, 0
271830, 0, 0, 0
271835, 0, 1, 0
271841, 0, 0, 0
271845, 0, 1, 0
271851, 0, 0, 0
271856, 0, 1, 0
271861, 0, 0, 0
271866, 0, 1, 0
271871, 0, 0, 0
271876, 0, 1, 0
271882, 0, 0, 0
271886, 0, 1, 0
271892, 0, 0, 0
271897, 0, 1, 0
271902, 0, 0, 0
271907, 0, 1, 0
271912, 0, 0, 0
271917, 0, 1, 0
271923, 0, 0, 0
271927, 0, 1, 0
271933, 0, 0, 0
271937, 0, 1, 0
271943, 0, 0, 0
271948, 0, 1, 0
271953, 0, 0, 0
271958, 0, 1, 0
271964, 0, 0, 0
271968, 0, 1, 0
271974, 0, 0, 0
271978, 0, 1, 0
271984, 0, 0, 0
271989, 0, 1, 0
271994, 0, 0, 0
271999, 0, 1, 0
272005, 0, 0, 0
272009, 0, 1, 0
272015, 0, 0, 0
272019, 0, 1, 0
272025, 0, 0, 0
272030, 0, 1, 0
272035, 0, 0, 0
272040, 0, 1, 0
272045, 0, 0, 0
272050, 0, 1, 0
272056, 0, 0, 0
272060, 0, 1, 0
272066, 0, 0, 0
272071, 0, 1, 0
272076, 0, 0, 0
272081, 0, 1, 0
272086, 0, 0, 0
272091, 0, 1, 0
272097, 0, 0, 0
272101, 0, 1, 0
272107, 0, 0, 0
272112, 0, 1, 0
272117, 0, 0, 0
272122, 0, 1, 0
272127, 0, 0, 0
272132, 0, 1, 0
272138, 0, 0, 0
272142, 0, 1, 0
272148, 0, 0, 0
272153, 0, 1, 0
272158, 0, 0, 0
272163, 0, 1, 0
272168, 0, 0, 0
272173, 0, 1, 0
272179, 0, 0, 0
272183, 0, 1, 0
272189, 0, 0, 0
272193, 0, 1, 0
272199, 0, 0, 0
272204, 0, 1, 0
272209, 0, 0, 0
272214, 0, 1, 0
272220, 0, 0, 0
272224, 0, 1, 0
272230, 0, 0, 0
272234, 0, 1, 0
272240, 0, 0, 0
272245, 0, 1, 0
272250, 0, 0, 0
272255, 0, 1, 0
272261, 0, 0, 0
272265, 0, 1, 0
272271, 0, 0, 0
272275, 0, 1, 0
272281, 0, 0, 0
272286, 0, 1, 0
272291, 0, 0, 0
272296, 0, 1, 0
272301, 0, 0, 0
272306, 0, 1, 0
272312, 0, 0, 0
272316, 0, 1, 0
272322, 0, 0, 0
272327, 0, 1, 0
272332, 0, 0, 0
272337, 0, 1, 0
272342, 0, 0, 0
272347, 0, 1, 0
272353, 0, 0, 0
272357, 0, 1, 0
272363, 0, 0, 0
272368, 0, 1, 0
272373, 0, 0, 0
272378, 0, 1, 0
272383, 0, 0, 0
272388, 0, 1, 0
272394, 0, 0, 0
272398, 0, 1, 0
272404, 0, 0, 0
272409, 0, 1, 0
272414, 0, 0, 0
272419, 0, 1, 0
272424, 0, 0, 0
272429, 0, 1, 0
272435, 0, 0, 0
272439, 0, 1, 0
272445, 0, 0, 0
272449, 0, 1, 0
272455, 0, 0, 0
272460, 0, 1, 0
272465, 0, 0, 0
272470, 0, 1, 0
272476, 0, 0, 0
272480, 0, 1, 0
272486, 0, 0, 0
272490, 0, 1, 0
272496, 0, 0, 0
272501, 0, 1, 0
272506, 0, 0, 0
272511, 0, 1, 0
272517, 0, 0, 0
272521, 0, 1, 0
272527, 0, 0, 0
272531, 0, 1, 0
272537, 0, 0, 0
272542, 0, 1, 0
272547, 0, 0, 0
272552, 0, 1, 0
272558, 0, 0, 0
272562, 0, 1, 0
272568, 0, 0, 0
272572, 0, 1, 0
272578, 0, 0, 0
272583, 0, 1, 0
272588, 0, 0, 0
272593, 0, 1, 0
272598, 0, 0, 0
272603, 0, 1, 0
272609, 0, 0, 0
272613, 0, 1, 0
272619, 0, 0, 0
272624, 0, 1, 0
272629, 0, 0, 0
272634, 0, 1, 0
272639, 0, 0, 0
272644, 0, 1, 0
272650, 0, 0, 0
272654, 0, 1, 0
272660, 0, 0, 0
272665, 0, 1, 0
272670, 0, 0, 0
272675, 0, 1, 0
272680, 0, 0, 0
272685, 0, 1, 0
272691, 0, 0, 0
272695, 0, 1, 0
272701, 0, 0, 0
272705, 0, 1, 0
272711, 0, 0, 0
272716, 0, 1, 0
272721, 0, 0, 0
272726, 0, 1, 0
272732, 0, 0, 0
272736, 0, 1, 0
272742, 0, 0, 0
272746, 0, 1, 0
272752, 0, 0, 0
272757, 0, 1, 0
272762, 0, 0, 0
272767, 0, 1, 0
272773, 0, 0, 0
272777, 0, 1, 0
272783, 0, 0, 0
272787, 0, 1, 1
272793, 0, 0, 1
272797, 0, 0, 0
272798, 0, 1, 0
272803, 0, 0, 0
272808, 0, 1, 0
272814, 0, 0, 0
272818, 0, 1, 0
272824, 0, 0, 0
272828, 0, 1, 0
272834, 0, 0, 0
272839, 0, 1, 0
272844, 0, 0, 0
272849, 0, 1, 0
272854, 0, 0, 0
272859, 0, 1, 0
272865, 0, 0, 0
272869, 0, 1, 0
272875, 0, 0, 0
272880, 0, 1, 0
272885, 0, 0, 0
272890, 0, 1, 0
272895, 0, 0, 0
272900, 0, 1, 0
272906, 0, 0, 0
272910, 0, 1, 0
272916, 0, 0, 0
272921, 0, 1, 0
272926, 0, 0, 0
272931, 0, 1, 0
272936, 0, 0, 0
272941, 0, 1, 0
272947, 0, 0, 0
272951, 0, 1, 0
272957, 0, 0, 0
272962, 0, 1, 0
272967, 0, 0, 0
272972, 0, 1, 0
272977, 0, 0, 0
272982, 0, 1, 0
272988, 0, 0, 0
272992, 0, 1, 0
272998, 0, 0, 0
273002, 0, 1, 0
273008, 0, 0, 0
273013, 0, 1, 0
273018, 0, 0, 0
273023, 0, 1, 0
273029, 0, 0, 0
273033, 0, 1, 0
273039, 0, 0, 0
273043, 0, 1, 0
273049, 0, 0, 0
273054, 0, 1, 0
273059, 0, 0, 0
273064, 0, 1, 0
273070, 0, 0, 0
273074, 0, 1, 0
273080, 0, 0, 0
273084, 0, 1, 0
273090, 0, 0, 0
273095, 0, 1, 0
273100, 0, 0, 0
273105, 0, 1, 0
273110, 0, 0, 0
273115, 0, 1, 0
273121, 0, 0, 0
273125, 0, 1, 0
273131, 0, 0, 0
273136, 0, 1, 0
273141, 0, 0, 0
273146, 0, 1, 0
273151, 0, 0, 0
273156, 0, 1, 0
273162, 0, 0, 0
273166, 0, 1, 0
273172, 0, 0, 0
273177, 0, 1, 0
273182, 0, 0, 0
273187, 0, 1, 0
273192, 0, 0, 0
273197, 0, 1, 0
273203, 0, 0, 0
273207, 0, 1, 0
273213, 0, 0, 0
273218, 0, 1, 0
273223, 0, 0, 0
273228, 0, 1, 0
273233, 0, 0, 0
273238, 0, 1, 0
273244, 0, 0, 0
273248, 0, 1, 0
273254, 0, 0, 0
273258, 0, 1, 0
273264, 0, 0, 0
273269, 0, 1, 0
273274, 0, 0, 0
273279, 0, 1, 0
273285, 0, 0, 0
273289, 0, 1, 0
273295, 0, 0, 0
273299, 0, 1, 0
273305, 0, 0, 0
273310, 0, 1, 0
273315, 0, 0, 0
273320, 0, 1, 0
273326, 0, 0, 0
273330, 0, 1, 0
273336, 0, 0, 0
273340, 0, 1, 0
273346, 0, 0, 0
273351, 0, 1, 0
273356, 0, 0, 0
273361, 0, 1, 0
273366, 0, 0, 0
273371, 0, 1, 0
273377, 0, 0, 0
273381, 0, 1, 0
273387, 0, 0, 0
273392, 0, 1, 0
273397, 0, 0, 0
273402, 0, 1, 0
273407, 0, 0, 0
273412, 0, 1, 0
273418, 0, 0, 0
273422, 0, 1, 0
273428, 0, 0, 0
273433, 0, 1, 0
273438, 0, 0, 0
273443, 0, 1, 0
273448, 0, 0, 0
273453, 0, 1, 0
273459, 0, 0, 0
273463, 0, 1, 0
273469, 0, 0, 0
273474, 0, 1, 0
273479, 0, 0, 0
273484, 0, 1, 0
273489, 0, 0, 0
273494, 0, 1, 0
273500, 0, 0, 0
273504, 0, 1, 0
273510, 0, 0, 0
273514, 0, 1, 0
273520, 0, 0, 0
273525, 0, 1, 0
273530, 0, 0, 0
273535, 0, 1, 0
273541, 0, 0, 0
273545, 0, 1, 0
273551, 0, 0, 0
273555, 0, 1, 0
273561, 0, 0, 0
273566, 0, 1, 0
273571, 0, 0, 0
273576, 0, 1, 0
273582, 0, 0, 0
273586, 0, 1, 0
273592, 0, 0, 0
273596, 0, 1, 0
273602, 0, 0, 0
273607, 0, 1, 0
273612, 0, 0, 0
273617, 0, 1, 0
273623, 0, 0, 0
273627, 0, 1, 0
273633, 0, 0, 0
273637, 0, 1, 0
273643, 0, 0, 0
273648, 0, 1, 0
273653, 0, 0, 0
273658, 0, 1, 0
273663, 0, 0, 0
273668, 0, 1, 0
273674, 0, 0, 0
273678, 0, 1, 0
273684, 0, 0, 0
273689, 0, 1, 0
273694, 0, 0, 0
273699, 0, 1, 0
273704, 0, 0, 0
273709, 0, 1, 0
273715, 0, 0, 0
273719, 0, 1, 0
273725, 0, 0, 0
273730, 0, 1, 0
273735, 0, 0, 0
273740, 0, 1, 0
273745, 0, 0, 0
273750, 0, 1, 0
273756, 0, 0, 0
273760, 0, 1, 0
273766, 0, 0, 0
273771, 0, 1, 0
273776, 0, 0, 0
273781, 0, 1, 0
273786, 0, 0, 0
273791, 0, 1, 0
273797, 0, 0, 0
273801, 0, 1, 0
273807, 0, 0, 0
273811, 0, 1, 0
273817, 0, 0, 0
273822, 0, 1, 0
273827, 0, 0, 0
273832, 0, 1, 0
273838, 0, 0, 0
273842, 0, 1, 0
273848, 0, 0, 0
273852, 0, 1, 0
273858, 0, 0, 0
273863, 0, 1, 0
273868, 0, 0, 0
273873, 0, 1, 0
273879, 0, 0, 0
273883, 0, 1, 0
273889, 0, 0, 0
273893, 0, 1, 0
273899, 0, 0, 0
273904, 0, 1, 0
273909, 0, 0, 0
273914, 0, 1, 0
273919, 0, 0, 0
273924, 0, 1, 0
273930, 0, 0, 0
273934, 0, 1, 0
273940, 0, 0, 0
273945, 0, 1, 0
273950, 0, 0, 0
273955, 0, 1, 0
273960, 0, 0, 0
273965, 0, 1, 0
273971, 0, 0, 0
273975, 0, 1, 0
273981, 0, 0, 0
273986, 0, 1, 0
273991, 0, 0, 0
273996, 0, 1, 0
274001, 0, 0, 0
274006, 0, 1, 0
274012, 0, 0, 0
274016, 0, 1, 0
274022, 0, 0, 0
274027, 0, 1, 0
274032, 0, 0, 0
274037, 0, 1, 0
274042, 0, 0, 0
274047, 0, 1, 0
274053, 0, 0, 0
274057, 0, 1, 0
274063, 0, 0, 0
274067, 0, 1, 0
274073, 0, 0, 0
274078, 0, 1, 0
274083, 0, 0, 0
274088, 0, 1, 0
274094, 0, 0, 0
274098, 0, 1, 1
274104, 0, 0, 1
274108, 0, 1, 0
274114, 0, 0, 0
274119, 0, 1, 0
274124, 0, 0, 0
274129, 0, 1, 0
274135, 0, 0, 0
274139, 0, 1, 0
274145, 0, 0, 0
274149, 0, 1, 0
274155, 0, 0, 0
274160, 0, 1, 0
274165, 0, 0, 0
274170, 0, 1, 0
274175, 0, 0, 0
274180, 0, 1, 0
274186, 0, 0, 0
274190, 0, 1, 0
274196, 0, 0, 0
274201, 0, 1, 0
274206, 0, 0, 0
274211, 0, 1, 0
274216, 0, 0, 0
274221, 0, 1, 0
274227, 0, 0, 0
274231, 0, 1, 0
274237, 0, 0, 0
274242, 0, 1, 0
274247, 0, 0, 0
274252, 0, 1, 0
274257, 0, 0, 0
274262, 0, 1, 0
274268, 0, 0, 0
274272, 0, 1, 0
274278, 0, 0, 0
274283, 0, 1, 0
274288, 0, 0, 0
274293, 0, 1, 0
274298, 0, 0, 0
274303, 0, 1, 0
274309, 0, 0, 0
274313, 0, 1, 0
274319, 0, 0, 0
274323, 0, 1, 0
274329, 0, 0, 0
274334, 0, 1, 0
274339, 0, 0, 0
274344, 0, 1, 0
274350, 0, 0, 0
274354, 0, 1, 0
274360, 0, 0, 0
274364, 0, 1, 0
274370, 0, 0, 0
274375, 0, 1, 0
274380, 0, 0, 0
274385, 0, 1, 0
274391, 0, 0, 0
274395, 0, 1, 0
274401, 0, 0, 0
274405, 0, 1, 0
274411, 0, 0, 0
274416, 0, 1, 0
274421, 0, 0, 0
274426, 0, 1, 0
274432, 0, 0, 0
274436, 0, 1, 0
274442, 0, 0, 0
274446, 0, 1, 0
274452, 0, 0, 0
274457, 0, 1, 0
274462, 0, 0, 0
274467, 0, 1, 0
274472, 0, 0, 0
274477, 0, 1, 0
274483, 0, 0, 0
274487, 0, 1, 0
274493, 0, 0, 0
274498, 0, 1, 0
274503, 0, 0, 0
274508, 0, 1, 0
274513, 0, 0, 0
274518, 0, 1, 0
274524, 0, 0, 0
274528, 0, 1, 0
274534, 0, 0, 0
274539, 0, 1, 0
274544, 0, 0, 0
274549, 0, 1, 0
274554, 0, 0, 0
274559, 0, 1, 0
274565, 0, 0, 0
274569, 0, 1, 0
274575, 0, 0, 0
274579, 0, 1, 0
274585, 0, 0, 0
274590, 0, 1, 0
274595, 0, 0, 0
274600, 0, 1, 0
274606, 0, 0, 0
274610, 0, 1, 0
274616, 0, 0, 0
274620, 0, 1, 0
274626, 0, 0, 0
274631, 0, 1, 0
274636, 0, 0, 0
274641, 0, 1, 0
274647, 0, 0, 0
274651, 0, 1, 0
274657, 0, 0, 0
274661, 0, 1, 0
274667, 0, 0, 0
274672, 0, 1, 0
274677, 0, 0, 0
274682, 0, 1, 0
274688, 0, 0, 0
274692, 0, 1, 0
274698, 0, 0, 0
274702, 0, 1, 0
274708, 0, 0, 0
274713, 0, 1, 0
274718, 0, 0, 0
274723, 0, 1, 0
274728, 0, 0, 0
274733, 0, 1, 0
274739, 0, 0, 0
274743, 0, 1, 0
274749, 0, 0, 0
274754, 0, 1, 0
274759, 0, 0, 0
274764, 0, 1, 0
274769, 0, 0, 0
274774, 0, 1, 0
274780, 0, 0, 0
274784, 0, 1, 0
274790, 0, 0, 0
274795, 0, 1, 0
274800, 0, 0, 0
274805, 0, 1, 0
274810, 0, 0, 0
274815, 0, 1, 0
274821, 0, 0, 0
274825, 0, 1, 0
274831, 0, 0, 0
274836, 0, 1, 0
274841, 0, 0, 0
274846, 0, 1, 0
274851, 0, 0, 0
274856, 0, 1, 0
274862, 0, 0, 0
274866, 0, 1, 0
274872, 0, 0, 0
274876, 0, 1, 0
274882, 0, 0, 0
274887, 0, 1, 0
274892, 0, 0, 0
274897, 0, 1, 0
274903, 0, 0, 0
274907, 0, 1, 0
274913, 0, 0, 0
274917, 0, 1, 0
274923, 0, 0, 0
274928, 0, 1, 0
274933, 0, 0, 0
274938, 0, 1, 0
274944, 0, 0, 0
274948, 0, 1, 0
274954, 0, 0, 0
274958, 0, 1, 0
274964, 0, 0, 0
274969, 0, 1, 0
274974, 0, 0, 0
274979, 0, 1, 0
274984, 0, 0, 0
274989, 0, 1, 0
274995, 0, 0, 0
274999, 0, 1, 0
275005, 0, 0, 0
275010, 0, 1, 0
275015, 0, 0, 0
275020, 0, 1, 0
275025, 0, 0, 0
275030, 0, 1, 0
275036, 0, 0, 0
275040, 0, 1, 0
275046, 0, 0, 0
275051, 0, 1, 0
275056, 0, 0, 0
275061, 0, 1, 0
275066, 0, 0, 0
275071, 0, 1, 0
275077, 0, 0, 0
275081, 0, 1, 0
275087, 0, 0, 0
275092, 0, 1, 0
275097, 0, 0, 0
275102, 0, 1, 0
275107, 0, 0, 0
275112, 0, 1, 0
275118, 0, 0, 0
275122, 0, 1, 0
275128, 0, 0, 0
275132, 0, 1, 0
275138, 0, 0, 0
275143, 0, 1, 0
275148, 0, 0, 0
275153, 0, 1, 0
275159, 0, 0, 0
275163, 0, 1, 0
275169, 0, 0, 0
275173, 0, 1, 0
275179, 0, 0, 0
275184, 0, 1, 0
275189, 0, 0, 0
275194, 0, 1, 0
275200, 0, 0, 0
275204, 0, 1, 0
275210, 0, 0, 0
275214, 0, 1, 0
275220, 0, 0, 0
275225, 0, 1, 0
275230, 0, 0, 0
275235, 0, 1, 0
275240, 0, 0, 0
275245, 0, 1, 0
275251, 0, 0, 0
275255, 0, 1, 0
275261, 0, 0, 0
275266, 0, 1, 0
275271, 0, 0, 0
275276, 0, 1, 0
275281, 0, 0, 0
275286, 0, 1, 0
275292, 0, 0, 0
275296, 0, 1, 0
275302, 0, 0, 0
275307, 0, 1, 0
275312, 0, 0, 0
275317, 0, 1, 0
275322, 0, 0, 0
275327, 0, 1, 0
275333, 0, 0, 0
275337, 0, 1, 0
275343, 0, 0, 0
275348, 0, 1, 0
275353, 0, 0, 0
275358, 0, 1, 0
275363, 0, 0, 0
275368, 0, 1, 0
275374, 0, 0, 0
275378, 0, 1, 0
275384, 0, 0, 0
275388, 0, 1, 0
275394, 0, 0, 0
275399, 0, 1, 0
275404, 0, 0, 0
275409, 0, 1, 1
275415, 0, 0, 1
275419, 0, 1, 0
275425, 0, 0, 0
275429, 0, 1, 0
275435, 0, 0, 0
275440, 0, 1, 0
275445, 0, 0, 0
275450, 0, 1, 0
275456, 0, 0, 0
275460, 0, 1, 0
275466, 0, 0, 0
275470, 0, 1, 0
275476, 0, 0, 0
275481, 0, 1, 0
275486, 0, 0, 0
275491, 0, 1, 0
275497, 0, 0, 0
275501, 0, 1, 0
275507, 0, 0, 0
275511, 0, 1, 0
275517, 0, 0, 0
275522, 0, 1, 0
275527, 0, 0, 0
275532, 0, 1, 0
275537, 0, 0, 0
275542, 0, 1, 0
275548, 0, 0, 0
275552, 0, 1, 0
275558, 0, 0, 0
275563, 0, 1, 0
275568, 0, 0, 0
275573, 0, 1, 0
275578, 0, 0, 0
275583, 0, 1, 0
275589, 0, 0, 0
275593, 0, 1, 0
275599, 0, 0, 0
275604, 0, 1, 0
275609, 0, 0, 0
275614, 0, 1, 0
275619, 0, 0, 0
275624, 0, 1, 0
275630, 0, 0, 0
275634, 0, 1, 0
275640, 0, 0, 0
275644, 0, 1, 0
275650, 0, 0, 0
275655, 0, 1, 0
275660, 0, 0, 0
275665, 0, 1, 0
275671, 0, 0, 0
275675, 0, 1, 0
275681, 0, 0, 0
275685, 0, 1, 0
275691, 0, 0, 0
275696, 0, 1, 0
275701, 0, 0, 0
275706, 0, 1, 0
275712, 0, 0, 0
275716, 0, 1, 0
275722, 0, 0, 0
275726, 0, 1, 0
275732, 0, 0, 0
275737, 0, 1, 0
275742, 0, 0, 0
275747, 0, 1, 0
275753, 0, 0, 0
275757, 0, 1, 0
275763, 0, 0, 0
275767, 0, 1, 0
275773, 0, 0, 0
275778, 0, 1, 0
275783, 0, 0, 0
275788, 0, 1, 0
