Sample, R1, STROBE, L
445382, 0, 0, 0
445387, 0, 1, 0
445394, 0, 0, 0
445400, 0, 1, 0
445407, 0, 0, 0
445413, 0, 1, 0
445420, 0, 0, 0
445426, 0, 1, 0
445433, 0, 0, 0
445439, 0, 1, 0
445446, 0, 0, 0
445451, 0, 1, 0
445458, 0, 0, 0
445464, 1, 1, 0
445471, 1, 0, 0
445477, 1, 1, 0
445484, 1, 0, 0
445490, 1, 1, 0
445497, 1, 0, 0
445503, 1, 1, 0
445510, 1, 0, 0
445515, 1, 1, 0
445522, 1, 0, 0
445528, 0, 1, 0
445535, 0, 0, 0
445541, 0, 1, 0
445548, 0, 0, 0
445553, 1, 0, 0
445554, 1, 1, 0
445561, 1, 0, 0
445566, 0, 0, 0
445567, 0, 1, 0
445574, 0, 0, 0
445579, 0, 1, 1
445586, 0, 0, 1
445592, 0, 1, 1
445599, 0, 0, 1
445605, 0, 1, 1
445612, 0, 0, 1
445618, 0, 1, 1
445625, 0, 0, 1
445631, 0, 1, 1
445638, 0, 0, 1
445643, 0, 1, 1
445650, 0, 0, 1
445656, 0, 0, 0
445758, 0, 0, 1
445759, 0, 1, 1
445766, 0, 0, 1
445771, 0, 1, 1
445778, 0, 0, 1
445784, 0, 1, 1
445791, 0, 0, 1
445797, 0, 1, 1
445804, 0, 0, 1
445810, 0, 1, 1
445817, 0, 0, 1
445823, 0, 1, 1
445830, 0, 0, 1
445835, 0, 1, 1
445842, 0, 0, 1
445848, 0, 1, 1
445855, 0, 0, 1
445861, 0, 1, 1
445868, 0, 0, 1
445874, 0, 1, 1
445881, 0, 0, 1
445887, 0, 1, 1
445894, 0, 0, 1
445899, 0, 1, 1
445906, 0, 0, 1
445912, 0, 1, 1
445919, 0, 0, 1
445925, 0, 1, 1
445932, 0, 0, 1
445938, 0, 0, 0
446040, 0, 1, 0
446047, 0, 0, 0
446053, 1, 1, 0
446060, 1, 0, 0
446065, 0, 0, 0
446066, 0, 1, 0
446073, 0, 0, 0
446079, 0, 1, 0
446086, 0, 0, 0
446091, 0, 1, 0
446098, 0, 0, 0
446104, 0, 1, 0
446111, 0, 0, 0
446117, 0, 1, 0
446124, 0, 0, 0
446130, 0, 1, 0
446137, 0, 0, 0
446142, 1, 0, 0
446143, 1, 1, 0
446150, 1, 0, 0
446155, 1, 1, 0
446162, 1, 0, 0
446168, 1, 1, 0
446175, 1, 0, 0
446181, 1, 1, 0
446188, 1, 0, 0
446193, 0, 0, 0
446194, 0, 1, 0
446201, 0, 0, 0
446206, 1, 0, 0
446207, 1, 1, 0
446214, 1, 0, 0
446219, 1, 1, 0
446226, 1, 0, 0
446232, 1, 1, 0
446239, 1, 0, 0
446245, 0, 1, 0
446252, 0, 0, 0
446257, 1, 0, 0
446258, 1, 1, 0
446265, 1, 0, 0
446270, 0, 0, 0
446271, 0, 1, 0
446278, 0, 0, 0
446283, 0, 1, 0
446290, 0, 0, 0
446296, 0, 1, 0
446303, 0, 0, 0
446309, 0, 1, 0
446316, 0, 0, 0
446322, 0, 1, 0
446329, 0, 0, 0
446335, 0, 1, 0
446342, 0, 0, 0
446347, 1, 1, 0
446354, 1, 0, 0
446360, 1, 1, 0
446367, 1, 0, 0
446373, 1, 1, 0
446380, 1, 0, 0
446386, 1, 1, 0
446393, 1, 0, 0
446398, 0, 0, 0
446399, 0, 1, 0
446406, 0, 0, 0
446411, 1, 1, 0
446418, 1, 0, 0
446424, 1, 1, 0
446431, 1, 0, 0
446437, 1, 1, 0
446444, 1, 0, 0
446449, 0, 0, 0
446450, 0, 1, 0
446457, 0, 0, 0
446462, 1, 0, 0
446463, 1, 1, 0
446470, 1, 0, 0
446475, 0, 1, 0
446482, 0, 0, 0
446488, 0, 1, 0
446495, 0, 0, 0
446501, 0, 1, 0
446508, 0, 0, 0
446514, 0, 1, 0
446521, 0, 0, 0
446527, 0, 1, 0
446534, 0, 0, 0
446539, 0, 1, 0
446546, 0, 0, 0
446552, 1, 1, 0
446559, 1, 0, 0
446565, 1, 1, 0
446572, 1, 0, 0
446578, 1, 1, 0
446585, 1, 0, 0
446591, 1, 1, 0
446598, 1, 0, 0
446603, 0, 1, 0
446610, 0, 0, 0
446616, 1, 1, 0
446623, 1, 0, 0
446629, 1, 1, 0
446636, 1, 0, 0
446642, 1, 1, 0
446649, 1, 0, 0
446654, 0, 0, 0
446655, 0, 1, 0
446662, 0, 0, 0
446667, 1, 1, 0
446674, 1, 0, 0
446680, 0, 1, 0
446687, 0, 0, 0
446693, 0, 1, 0
446700, 0, 0, 0
446706, 0, 1, 0
446713, 0, 0, 0
446719, 0, 1, 0
446726, 0, 0, 0
446731, 0, 1, 0
446738, 0, 0, 0
446744, 0, 1, 0
446751, 0, 0, 0
446757, 1, 1, 0
446764, 1, 0, 0
446770, 1, 1, 0
446777, 1, 0, 0
446783, 1, 1, 0
446790, 1, 0, 0
446795, 1, 1, 0
446802, 1, 0, 0
446808, 0, 1, 0
446815, 0, 0, 0
446821, 1, 1, 0
446828, 1, 0, 0
446834, 1, 1, 0
446841, 1, 0, 0
446847, 1, 1, 0
446854, 1, 0, 0
446859, 0, 1, 0
446866, 0, 0, 0
446872, 1, 1, 0
446879, 1, 0, 0
446885, 0, 1, 0
446892, 0, 0, 0
446898, 0, 1, 0
446905, 0, 0, 0
446911, 0, 1, 0
446918, 0, 0, 0
446923, 0, 1, 0
446930, 0, 0, 0
446936, 0, 1, 0
446943, 0, 0, 0
446949, 0, 1, 0
446956, 0, 0, 0
446961, 1, 0, 0
446962, 1, 1, 0
446969, 1, 0, 0
446975, 1, 1, 0
446982, 1, 0, 0
446987, 1, 1, 0
446994, 1, 0, 0
447000, 1, 1, 0
447007, 1, 0, 0
447013, 0, 1, 0
447020, 0, 0, 0
447025, 1, 0, 0
447026, 1, 1, 0
447033, 1, 0, 0
447039, 1, 1, 0
447046, 1, 0, 0
447051, 1, 1, 0
447059, 1, 0, 0
447064, 0, 1, 0
447071, 0, 0, 0
447077, 1, 1, 0
447084, 1, 0, 0
447089, 0, 0, 0
447090, 0, 1, 0
447097, 0, 0, 0
447103, 0, 1, 0
447110, 0, 0, 0
447115, 0, 1, 0
447123, 0, 0, 0
447128, 0, 1, 0
447135, 0, 0, 0
447141, 0, 1, 0
447148, 0, 0, 0
447154, 0, 1, 0
447161, 0, 0, 0
447166, 1, 0, 0
447167, 1, 1, 0
447174, 1, 0, 0
447179, 1, 1, 0
447187, 1, 0, 0
447192, 1, 1, 0
447199, 1, 0, 0
447205, 1, 1, 0
447212, 1, 0, 0
447217, 0, 0, 0
447218, 0, 1, 0
447225, 0, 0, 0
447230, 1, 0, 0
447231, 1, 1, 0
447238, 1, 0, 0
447243, 1, 1, 0
447251, 1, 0, 0
447256, 1, 1, 0
447263, 1, 0, 0
447269, 0, 1, 0
447276, 0, 0, 0
447281, 1, 0, 0
447282, 1, 1, 0
447289, 1, 0, 0
447294, 0, 0, 0
447295, 0, 1, 0
447302, 0, 0, 0
447307, 0, 1, 0
447315, 0, 0, 0
447320, 0, 1, 0
447327, 0, 0, 0
447333, 0, 1, 0
447340, 0, 0, 0
447346, 0, 1, 0
447353, 0, 0, 0
447359, 0, 1, 0
447366, 0, 0, 0
447371, 1, 1, 0
447379, 1, 0, 0
447384, 1, 1, 0
447391, 1, 0, 0
447397, 1, 1, 0
447404, 1, 0, 0
447410, 1, 1, 0
447417, 1, 0, 0
447422, 0, 0, 0
447423, 0, 1, 0
447430, 0, 0, 0
447435, 1, 1, 0
447443, 1, 0, 0
447448, 1, 1, 0
447455, 1, 0, 0
447461, 1, 1, 0
447468, 1, 0, 0
447473, 0, 0, 0
447474, 0, 1, 0
447481, 0, 0, 0
447486, 1, 0, 0
447487, 1, 1, 0
447494, 1, 0, 0
447499, 0, 0, 0
447500, 0, 1, 0
447507, 0, 0, 0
447512, 0, 1, 0
447519, 0, 0, 0
447525, 0, 1, 0
447532, 0, 0, 0
447538, 0, 1, 0
447545, 0, 0, 0
447551, 0, 1, 0
447558, 0, 0, 0
447563, 0, 1, 0
447571, 0, 0, 0
447576, 1, 1, 1
447583, 1, 0, 1
447589, 1, 1, 1
447596, 1, 0, 1
447602, 1, 1, 1
447609, 1, 0, 1
447615, 1, 1, 1
447622, 1, 0, 1
447627, 0, 0, 1
447628, 0, 1, 1
447635, 0, 0, 1
447640, 1, 1, 1
447647, 1, 0, 1
447653, 1, 1, 1
447660, 1, 0, 1
447666, 1, 1, 1
447673, 1, 0, 1
447678, 0, 0, 0
447781, 0, 1, 1
447788, 0, 0, 1
447794, 0, 1, 1
447801, 0, 0, 1
447807, 0, 1, 1
447814, 0, 0, 1
447820, 0, 1, 1
447827, 0, 0, 1
447832, 0, 1, 1
447839, 0, 0, 1
447845, 0, 1, 1
447852, 0, 0, 1
447858, 0, 1, 1
447865, 0, 0, 1
447871, 0, 1, 1
447878, 0, 0, 1
447884, 0, 1, 1
447891, 0, 0, 1
447896, 0, 1, 1
447903, 0, 0, 1
447909, 0, 1, 1
447916, 0, 0, 1
447922, 0, 1, 1
447929, 0, 0, 1
447935, 0, 1, 1
447942, 0, 0, 1
447948, 0, 1, 1
447955, 0, 0, 1
447960, 0, 0, 0
448063, 0, 1, 0
448070, 0, 0, 0
448075, 1, 0, 0
448076, 1, 1, 0
448083, 1, 0, 0
448088, 0, 1, 0
448095, 0, 0, 0
448101, 0, 1, 0
448108, 0, 0, 0
448114, 0, 1, 0
448121, 0, 0, 0
448127, 0, 1, 0
448134, 0, 0, 0
448140, 0, 1, 0
448147, 0, 0, 0
448152, 0, 1, 0
448159, 0, 0, 0
448165, 0, 1, 0
448172, 0, 0, 0
448177, 1, 0, 0
448178, 1, 1, 0
448185, 1, 0, 0
448190, 0, 0, 0
448191, 0, 1, 0
448198, 0, 0, 0
448204, 0, 1, 0
448211, 0, 0, 0
448216, 0, 1, 0
448223, 0, 0, 0
448229, 0, 1, 0
448236, 0, 0, 0
448242, 0, 1, 0
448249, 0, 0, 0
448255, 0, 1, 0
448262, 0, 0, 0
448268, 0, 1, 0
448275, 0, 0, 0
448280, 1, 1, 0
448287, 1, 0, 0
448293, 0, 1, 0
448300, 0, 0, 0
448306, 0, 1, 0
448313, 0, 0, 0
448319, 0, 1, 0
448326, 0, 0, 0
448332, 0, 1, 0
448339, 0, 0, 0
448344, 0, 1, 0
448351, 0, 0, 0
448357, 0, 1, 0
448364, 0, 0, 0
448370, 0, 1, 0
448377, 0, 0, 0
448382, 1, 0, 0
448383, 1, 1, 0
448390, 1, 0, 0
448395, 0, 0, 0
448396, 0, 1, 0
448403, 0, 0, 0
448408, 0, 1, 0
448415, 0, 0, 0
448421, 0, 1, 0
448428, 0, 0, 0
448434, 0, 1, 0
448441, 0, 0, 0
448447, 0, 1, 0
448454, 0, 0, 0
448460, 0, 1, 0
448467, 0, 0, 0
448472, 0, 1, 0
448479, 0, 0, 0
448485, 1, 1, 0
448492, 1, 0, 0
448498, 0, 1, 0
448505, 0, 0, 0
448511, 0, 1, 0
448518, 0, 0, 0
448524, 0, 1, 0
448531, 0, 0, 0
448536, 0, 1, 0
448543, 0, 0, 0
448549, 0, 1, 0
448556, 0, 0, 0
448562, 0, 1, 0
448569, 0, 0, 0
448575, 0, 1, 0
448582, 0, 0, 0
448587, 1, 0, 0
448588, 1, 1, 0
448595, 1, 0, 0
448600, 0, 1, 0
448607, 0, 0, 0
448613, 0, 1, 0
448620, 0, 0, 0
448626, 0, 1, 0
448633, 0, 0, 0
448639, 0, 1, 0
448646, 0, 0, 0
448652, 0, 1, 0
448659, 0, 0, 0
448664, 0, 1, 0
448671, 0, 0, 0
448677, 0, 1, 0
448684, 0, 0, 0
448689, 1, 0, 0
448690, 1, 1, 0
448697, 1, 0, 0
448702, 0, 0, 0
448703, 0, 1, 0
448710, 0, 0, 0
448716, 0, 1, 0
448723, 0, 0, 0
448728, 0, 1, 0
448735, 0, 0, 0
448741, 0, 1, 0
448748, 0, 0, 0
448754, 0, 1, 0
448761, 0, 0, 0
448767, 0, 1, 0
448774, 0, 0, 0
448780, 0, 1, 0
448787, 0, 0, 0
448792, 1, 1, 0
448799, 1, 0, 0
448805, 0, 1, 0
448812, 0, 0, 0
448818, 0, 1, 0
448825, 0, 0, 0
448831, 0, 1, 0
448838, 0, 0, 0
448844, 0, 1, 0
448851, 0, 0, 0
448856, 0, 1, 0
448863, 0, 0, 0
448869, 0, 1, 0
448876, 0, 0, 0
448882, 0, 1, 0
448889, 0, 0, 0
448894, 1, 0, 0
448895, 1, 1, 0
448902, 1, 0, 0
448907, 0, 0, 0
448908, 0, 1, 0
448915, 0, 0, 0
448920, 0, 1, 0
448927, 0, 0, 0
448933, 0, 1, 0
448940, 0, 0, 0
448946, 0, 1, 0
448953, 0, 0, 0
448959, 0, 1, 0
448966, 0, 0, 0
448972, 0, 1, 0
448979, 0, 0, 0
448984, 0, 1, 0
448991, 0, 0, 0
