Sample, R1, STROBE, L
427513, 0, 0, 0
427517, 1, 1, 0
427523, 1, 0, 0
427527, 1, 1, 0
427533, 1, 0, 0
427538, 1, 1, 0
427543, 1, 0, 0
427548, 0, 1, 0
427553, 0, 0, 0
427558, 0, 1, 0
427564, 0, 0, 0
427568, 0, 1, 0
427574, 0, 0, 0
427579, 0, 1, 0
427584, 0, 0, 0
427589, 0, 1, 0
427594, 0, 0, 0
427599, 0, 1, 0
427605, 0, 0, 0
427609, 0, 1, 0
427615, 0, 0, 0
427620, 0, 1, 0
427625, 0, 0, 0
427630, 0, 1, 0
427635, 0, 0, 0
427640, 1, 1, 0
427646, 1, 0, 0
427650, 1, 1, 0
427656, 1, 0, 0
427661, 1, 1, 0
427666, 1, 0, 0
427670, 0, 0, 0
427671, 0, 1, 0
427676, 0, 0, 0
427681, 1, 1, 0
427687, 1, 0, 0
427691, 1, 1, 0
427697, 1, 0, 0
427701, 1, 1, 0
427707, 1, 0, 0
427711, 0, 0, 0
427712, 0, 1, 0
427717, 0, 0, 0
427722, 0, 1, 0
427728, 0, 0, 0
427732, 0, 1, 0
427738, 0, 0, 0
427742, 0, 1, 0
427748, 0, 0, 0
427753, 0, 1, 0
427758, 0, 0, 0
427763, 0, 1, 0
427769, 0, 0, 0
427773, 0, 1, 0
427779, 0, 0, 0
427783, 0, 1, 0
427789, 0, 0, 0
427794, 0, 1, 0
427799, 0, 0, 0
427803, 1, 0, 0
427804, 1, 1, 0
427809, 1, 0, 0
427814, 1, 1, 0
427820, 1, 0, 0
427824, 1, 1, 0
427830, 1, 0, 0
427834, 0, 0, 0
427835, 0, 1, 0
427840, 0, 0, 0
427844, 1, 0, 0
427845, 1, 1, 0
427850, 1, 0, 0
427855, 1, 1, 0
427861, 1, 0, 0
427865, 1, 1, 0
427871, 1, 0, 0
427875, 0, 0, 0
427876, 0, 1, 0
427881, 0, 0, 0
427886, 0, 1, 0
427891, 0, 0, 0
427896, 0, 1, 0
427902, 0, 0, 0
427906, 0, 1, 0
427912, 0, 0, 0
427917, 0, 1, 0
427922, 0, 0, 0
427927, 0, 1, 0
427932, 0, 0, 0
427937, 0, 1, 0
427943, 0, 0, 0
427947, 0, 1, 0
427953, 0, 0, 0
427957, 0, 1, 0
427963, 0, 0, 0
427967, 1, 0, 0
427968, 1, 1, 0
427973, 1, 0, 0
427978, 1, 1, 0
427984, 1, 0, 0
427988, 1, 1, 0
427994, 1, 0, 0
427998, 0, 1, 0
428004, 0, 0, 0
428008, 1, 0, 0
428009, 1, 1, 0
428014, 1, 0, 0
428019, 1, 1, 0
428025, 1, 0, 0
428029, 1, 1, 0
428035, 1, 0, 0
428039, 0, 1, 0
428045, 0, 0, 0
428050, 0, 1, 0
428055, 0, 0, 0
428060, 0, 1, 0
428066, 0, 0, 0
428070, 0, 1, 0
428076, 0, 0, 0
428080, 0, 1, 0
428086, 0, 0, 0
428091, 0, 1, 0
428096, 0, 0, 0
428101, 0, 1, 0
428106, 0, 0, 0
428111, 0, 1, 0
428117, 0, 0, 0
428121, 0, 1, 0
428127, 0, 0, 0
428131, 1, 0, 0
428132, 1, 1, 0
428137, 1, 0, 0
428142, 1, 1, 0
428147, 1, 0, 0
428152, 1, 1, 0
428158, 1, 0, 0
428162, 0, 1, 0
428168, 0, 0, 0
428172, 1, 0, 0
428173, 1, 1, 0
428178, 1, 0, 0
428183, 1, 1, 0
428188, 1, 0, 0
428193, 1, 1, 0
428199, 1, 0, 0
428203, 0, 1, 0
428209, 0, 0, 0
428213, 0, 1, 0
428219, 0, 0, 0
428224, 0, 1, 0
428229, 0, 0, 0
428234, 0, 1, 0
428240, 0, 0, 0
428244, 0, 1, 0
428250, 0, 0, 0
428254, 0, 1, 0
428260, 0, 0, 0
428265, 0, 1, 0
428270, 0, 0, 0
428275, 0, 1, 0
428281, 0, 0, 0
428285, 0, 1, 0
428291, 0, 0, 0
428295, 1, 1, 0
428301, 1, 0, 0
428306, 1, 1, 0
428311, 1, 0, 0
428316, 1, 1, 0
428322, 1, 0, 0
428326, 0, 1, 0
428332, 0, 0, 0
428336, 1, 1, 0
428342, 1, 0, 0
428347, 1, 1, 0
428352, 1, 0, 0
428357, 1, 1, 0
428362, 1, 0, 0
428367, 0, 1, 0
428373, 0, 0, 0
428377, 0, 1, 0
428383, 0, 0, 0
428388, 0, 1, 0
428393, 0, 0, 0
428398, 0, 1, 0
428403, 0, 0, 0
428408, 0, 1, 0
428414, 0, 0, 0
428418, 0, 1, 0
428424, 0, 0, 0
428429, 0, 1, 0
428434, 0, 0, 0
428439, 0, 1, 0
428444, 0, 0, 0
428449, 0, 1, 0
428455, 0, 0, 0
428459, 1, 1, 0
428465, 1, 0, 0
428470, 1, 1, 0
428475, 1, 0, 0
428480, 1, 1, 0
428485, 1, 0, 0
428490, 0, 1, 0
428496, 0, 0, 0
428500, 1, 1, 0
428506, 1, 0, 0
428510, 1, 1, 0
428516, 1, 0, 0
428521, 1, 1, 0
428526, 1, 0, 0
428531, 0, 1, 0
428537, 0, 0, 0
428541, 0, 1, 0
428547, 0, 0, 0
428551, 0, 1, 0
428557, 0, 0, 0
428562, 0, 1, 0
428567, 0, 0, 0
428572, 0, 1, 0
428578, 0, 0, 0
428582, 0, 1, 0
428588, 0, 0, 0
428592, 0, 1, 0
428598, 0, 0, 0
428603, 0, 1, 0
428608, 0, 0, 0
428613, 0, 1, 0
428618, 0, 0, 0
428623, 1, 1, 0
428629, 1, 0, 0
428633, 1, 1, 0
428639, 1, 0, 0
428644, 1, 1, 0
428649, 1, 0, 0
428654, 0, 1, 0
428659, 0, 0, 0
428664, 1, 1, 0
428670, 1, 0, 0
428674, 1, 1, 0
428680, 1, 0, 0
428685, 1, 1, 0
428690, 1, 0, 0
428694, 0, 0, 0
428695, 0, 1, 1
428700, 0, 0, 1
428705, 0, 1, 1
428711, 0, 0, 1
428715, 0, 1, 1
428721, 0, 0, 1
428726, 0, 1, 1
428731, 0, 0, 1
428736, 0, 0, 0
428817, 0, 0, 1
428818, 0, 1, 1
428823, 0, 0, 1
428828, 0, 1, 1
428834, 0, 0, 1
428838, 0, 1, 1
428844, 0, 0, 1
428848, 0, 1, 1
428854, 0, 0, 1
428859, 0, 1, 1
428864, 0, 0, 1
428869, 0, 1, 1
428874, 0, 0, 1
428879, 0, 1, 1
428885, 0, 0, 1
428889, 0, 1, 1
428895, 0, 0, 1
428900, 0, 1, 1
428905, 0, 0, 1
428910, 0, 1, 1
428915, 0, 0, 1
428920, 0, 1, 1
428926, 0, 0, 1
428930, 0, 1, 1
428936, 0, 0, 1
428941, 0, 1, 1
428946, 0, 0, 1
428951, 0, 1, 1
428956, 0, 0, 1
428961, 0, 0, 0
429043, 0, 1, 0
429049, 0, 0, 0
429053, 1, 1, 0
429059, 1, 0, 0
429063, 1, 1, 0
429069, 1, 0, 0
429074, 1, 1, 0
429079, 1, 0, 0
429084, 1, 1, 0
429090, 1, 0, 0
429094, 1, 1, 0
429100, 1, 0, 0
429104, 0, 1, 0
429110, 0, 0, 0
429115, 0, 1, 0
429120, 0, 0, 0
429125, 1, 1, 0
429131, 1, 0, 0
429135, 0, 1, 0
429141, 0, 0, 0
429145, 0, 1, 0
429151, 0, 0, 0
429156, 0, 1, 0
429161, 0, 0, 0
429166, 0, 1, 0
429171, 0, 0, 0
429176, 0, 1, 0
429182, 0, 0, 0
429186, 0, 1, 0
429192, 0, 0, 0
429197, 0, 1, 0
429202, 0, 0, 0
429207, 0, 1, 0
429212, 0, 0, 0
429217, 1, 1, 0
429223, 1, 0, 0
429227, 1, 1, 0
429233, 1, 0, 0
429238, 1, 1, 0
429243, 1, 0, 0
429248, 1, 1, 0
429253, 1, 0, 0
429258, 1, 1, 0
429264, 1, 0, 0
429268, 0, 1, 0
429274, 0, 0, 0
429278, 0, 1, 0
429284, 0, 0, 0
429288, 1, 0, 0
429289, 1, 1, 0
429294, 1, 0, 0
429299, 0, 1, 0
429305, 0, 0, 0
429309, 0, 1, 0
429315, 0, 0, 0
429319, 0, 1, 0
429325, 0, 0, 0
429330, 0, 1, 0
429335, 0, 0, 0
429340, 0, 1, 0
429346, 0, 0, 0
429350, 0, 1, 0
429356, 0, 0, 0
429360, 0, 1, 0
429366, 0, 0, 0
429371, 0, 1, 0
429376, 0, 0, 0
429381, 1, 1, 0
429387, 1, 0, 0
429391, 1, 1, 0
429397, 1, 0, 0
429401, 1, 1, 0
429407, 1, 0, 0
429412, 1, 1, 0
429417, 1, 0, 0
429422, 1, 1, 0
429427, 1, 0, 0
429432, 0, 1, 0
429438, 0, 0, 0
429442, 0, 1, 0
429448, 0, 0, 0
429452, 1, 0, 0
429453, 1, 1, 0
429458, 1, 0, 0
429462, 0, 0, 0
429463, 0, 1, 0
429468, 0, 0, 0
429473, 0, 1, 0
429479, 0, 0, 0
429483, 0, 1, 0
429489, 0, 0, 0
429494, 0, 1, 0
429499, 0, 0, 0
429504, 0, 1, 0
429509, 0, 0, 0
429514, 0, 1, 0
429520, 0, 0, 0
429524, 0, 1, 0
429530, 0, 0, 0
429535, 0, 1, 0
429540, 0, 0, 0
429544, 1, 0, 0
429545, 1, 1, 0
429550, 1, 0, 0
429555, 1, 1, 0
429561, 1, 0, 0
429565, 1, 1, 0
429571, 1, 0, 0
429575, 1, 1, 0
429581, 1, 0, 0
429586, 1, 1, 0
429591, 1, 0, 0
429596, 0, 1, 0
429602, 0, 0, 0
429606, 0, 1, 0
429612, 0, 0, 0
429616, 1, 1, 0
429622, 1, 0, 0
429626, 0, 0, 0
429627, 0, 1, 0
429632, 0, 0, 0
429637, 0, 1, 0
429643, 0, 0, 0
429647, 0, 1, 0
429653, 0, 0, 0
429657, 0, 1, 0
429663, 0, 0, 0
429668, 0, 1, 0
429673, 0, 0, 0
429678, 0, 1, 0
429683, 0, 0, 0
429688, 0, 1, 0
429694, 0, 0, 0
429698, 0, 1, 0
429704, 0, 0, 0
429708, 1, 0, 0
429709, 1, 1, 0
429714, 1, 0, 0
429719, 1, 1, 0
429724, 1, 0, 0
429729, 1, 1, 0
429735, 1, 0, 0
429739, 1, 1, 0
429745, 1, 0, 0
429750, 1, 1, 0
429755, 1, 0, 0
429759, 0, 0, 0
429760, 0, 1, 0
429765, 0, 0, 0
429770, 0, 1, 0
429776, 0, 0, 0
429780, 1, 1, 0
429786, 1, 0, 0
429790, 0, 0, 0
429791, 0, 1, 0
429796, 0, 0, 0
429801, 0, 1, 0
429806, 0, 0, 0
429811, 0, 1, 0
429817, 0, 0, 0
429821, 0, 1, 0
429827, 0, 0, 0
429831, 0, 1, 0
429837, 0, 0, 0
429842, 0, 1, 0
429847, 0, 0, 0
429852, 0, 1, 0
429858, 0, 0, 0
429862, 0, 1, 0
429868, 0, 0, 0
429872, 1, 1, 0
429878, 1, 0, 0
429883, 1, 1, 0
429888, 1, 0, 0
429893, 1, 1, 0
429899, 1, 0, 0
429903, 1, 1, 0
429909, 1, 0, 0
429913, 1, 1, 0
429919, 1, 0, 0
429923, 0, 0, 0
429924, 0, 1, 0
429929, 0, 0, 0
429934, 0, 1, 0
429939, 0, 0, 0
429944, 1, 1, 0
429950, 1, 0, 0
429954, 0, 1, 0
429960, 0, 0, 0
429965, 0, 1, 0
429970, 0, 0, 0
429975, 0, 1, 0
429980, 0, 0, 0
429985, 0, 1, 0
429991, 0, 0, 0
429995, 0, 1, 0
430001, 0, 0, 0
430006, 0, 1, 0
430011, 0, 0, 0
430016, 0, 1, 0
430021, 0, 0, 0
430026, 0, 1, 0
430032, 0, 0, 0
430036, 1, 1, 0
430042, 1, 0, 0
430047, 1, 1, 0
430052, 1, 0, 0
430057, 1, 1, 0
430062, 1, 0, 0
430067, 1, 1, 0
430073, 1, 0, 0
430077, 1, 1, 0
430083, 1, 0, 0
430087, 0, 0, 0
430088, 0, 1, 0
430093, 0, 0, 0
430098, 0, 1, 0
430103, 0, 0, 0
430108, 1, 1, 0
430114, 1, 0, 0
430118, 0, 1, 0
430124, 0, 0, 0
430128, 0, 1, 0
430134, 0, 0, 0
430139, 0, 1, 0
430144, 0, 0, 0
430149, 0, 1, 0
430155, 0, 0, 0
430159, 0, 1, 0
430165, 0, 0, 0
430169, 0, 1, 0
430175, 0, 0, 0
430180, 0, 1, 0
430185, 0, 0, 0
430190, 0, 1, 0
430196, 0, 0, 0
430200, 1, 1, 0
430206, 1, 0, 0
430210, 1, 1, 0
430216, 1, 0, 0
430221, 1, 1, 0
430226, 1, 0, 0
430231, 1, 1, 0
430236, 1, 0, 0
430241, 1, 1, 0
430247, 1, 0, 0
430251, 0, 1, 0
430257, 0, 0, 0
430262, 0, 1, 0
430267, 0, 0, 0
430271, 1, 0, 0
430272, 1, 1, 0
430277, 1, 0, 0
430282, 0, 1, 0
430288, 0, 0, 0
430292, 0, 1, 1
430298, 0, 0, 1
430303, 0, 1, 1
430308, 0, 0, 1
430313, 0, 1, 1
430318, 0, 0, 1
430323, 0, 1, 1
430329, 0, 0, 1
430333, 0, 1, 1
430339, 0, 0, 1
430344, 0, 1, 1
430349, 0, 0, 1
430354, 0, 0, 0
430435, 0, 0, 1
430436, 0, 1, 1
430441, 0, 0, 1
430446, 0, 1, 1
430452, 0, 0, 1
430456, 0, 1, 1
430462, 0, 0, 1
430466, 0, 1, 1
430472, 0, 0, 1
430477, 0, 1, 1
430482, 0, 0, 1
430487, 0, 1, 1
430492, 0, 0, 1
430497, 0, 1, 1
430503, 0, 0, 1
430507, 0, 1, 1
430513, 0, 0, 1
430518, 0, 1, 1
430523, 0, 0, 1
430528, 0, 1, 1
430533, 0, 0, 1
430538, 0, 1, 1
430544, 0, 0, 1
430548, 0, 1, 1
430554, 0, 0, 1
430559, 0, 1, 1
430564, 0, 0, 1
430569, 0, 1, 1
430574, 0, 0, 1
430579, 0, 0, 0
430661, 0, 1, 0
430667, 0, 0, 0
430671, 1, 1, 0
430677, 1, 0, 0
430681, 0, 1, 0
430687, 0, 0, 0
430692, 0, 1, 0
430697, 0, 0, 0
430702, 0, 1, 0
430708, 0, 0, 0
430712, 0, 1, 0
430718, 0, 0, 0
430722, 0, 1, 0
430728, 0, 0, 0
430733, 0, 1, 0
430738, 0, 0, 0
430742, 1, 0, 0
430743, 1, 1, 0
430748, 1, 0, 0
430753, 1, 1, 0
430759, 1, 0, 0
430763, 1, 1, 0
430769, 1, 0, 0
430774, 1, 1, 0
430779, 1, 0, 0
430784, 0, 1, 0
430789, 0, 0, 0
430794, 1, 1, 0
430800, 1, 0, 0
430804, 1, 1, 0
430810, 1, 0, 0
430815, 1, 1, 0
430820, 1, 0, 0
430824, 0, 0, 0
430825, 0, 1, 0
430830, 0, 0, 0
430835, 1, 1, 0
430841, 1, 0, 0
430845, 0, 1, 0
430851, 0, 0, 0
430856, 0, 1, 0
430861, 0, 0, 0
430866, 0, 1, 0
430871, 0, 0, 0
430876, 0, 1, 0
430882, 0, 0, 0
430886, 0, 1, 0
430892, 0, 0, 0
430896, 0, 1, 0
430902, 0, 0, 0
430906, 1, 0, 0
430907, 1, 1, 0
430912, 1, 0, 0
430917, 1, 1, 0
430923, 1, 0, 0
430927, 1, 1, 0
430933, 1, 0, 0
430937, 1, 1, 0
430943, 1, 0, 0
430947, 0, 0, 0
430948, 0, 1, 0
430953, 0, 0, 0
430958, 1, 1, 0
430964, 1, 0, 0
430968, 1, 1, 0
430974, 1, 0, 0
430978, 1, 1, 0
430984, 1, 0, 0
430988, 0, 0, 0
430989, 0, 1, 0
430994, 0, 0, 0
430999, 1, 1, 0
431005, 1, 0, 0
431009, 0, 1, 0
431015, 0, 0, 0
431019, 0, 1, 0
431025, 0, 0, 0
431030, 0, 1, 0
431035, 0, 0, 0
431040, 0, 1, 0
431045, 0, 0, 0
431050, 0, 1, 0
431056, 0, 0, 0
431060, 0, 1, 0
431066, 0, 0, 0
431070, 1, 0, 0
431071, 1, 1, 0
431076, 1, 0, 0
431081, 1, 1, 0
431086, 1, 0, 0
431091, 1, 1, 0
431097, 1, 0, 0
431101, 1, 1, 0
431107, 1, 0, 0
431111, 0, 0, 0
431112, 0, 1, 0
431117, 0, 0, 0
431121, 1, 0, 0
431122, 1, 1, 0
431127, 1, 0, 0
431132, 1, 1, 0
431138, 1, 0, 0
431142, 1, 1, 0
431148, 1, 0, 0
431152, 0, 0, 0
431153, 0, 1, 0
431158, 0, 0, 0
431162, 1, 0, 0
431163, 1, 1, 0
431168, 1, 0, 0
431173, 0, 1, 0
431179, 0, 0, 0
431183, 0, 1, 0
431189, 0, 0, 0
431193, 0, 1, 0
431199, 0, 0, 0
431204, 0, 1, 0
431209, 0, 0, 0
431214, 0, 1, 0
431220, 0, 0, 0
431224, 0, 1, 0
431230, 0, 0, 0
431234, 1, 1, 0
431240, 1, 0, 0
431245, 1, 1, 0
431250, 1, 0, 0
431255, 1, 1, 0
431261, 1, 0, 0
431265, 1, 1, 0
431271, 1, 0, 0
431275, 0, 1, 0
431281, 0, 0, 0
431285, 1, 0, 0
431286, 1, 1, 0
431291, 1, 0, 0
431296, 1, 1, 0
431301, 1, 0, 0
431306, 1, 1, 0
431312, 1, 0, 0
431316, 0, 1, 0
431322, 0, 0, 0
431326, 1, 0, 0
431327, 1, 1, 0
431332, 1, 0, 0
431336, 0, 0, 0
431337, 0, 1, 0
431342, 0, 0, 0
431347, 0, 1, 0
431353, 0, 0, 0
431357, 0, 1, 0
431363, 0, 0, 0
431368, 0, 1, 0
431373, 0, 0, 0
431378, 0, 1, 0
431383, 0, 0, 0
431388, 0, 1, 0
431394, 0, 0, 0
431398, 1, 1, 0
431404, 1, 0, 0
431409, 1, 1, 0
431414, 1, 0, 0
431419, 1, 1, 0
431424, 1, 0, 0
431429, 1, 1, 0
431435, 1, 0, 0
431439, 0, 1, 0
431445, 0, 0, 0
431449, 1, 1, 0
431455, 1, 0, 0
431460, 1, 1, 0
431465, 1, 0, 0
431470, 1, 1, 0
431476, 1, 0, 0
431480, 0, 1, 0
431486, 0, 0, 0
431490, 1, 1, 0
431496, 1, 0, 0
431500, 0, 0, 0
431501, 0, 1, 0
431506, 0, 0, 0
431511, 0, 1, 0
431517, 0, 0, 0
431521, 0, 1, 0
431527, 0, 0, 0
431531, 0, 1, 0
431537, 0, 0, 0
431542, 0, 1, 0
431547, 0, 0, 0
431552, 0, 1, 0
431557, 0, 0, 0
431562, 1, 1, 0
431568, 1, 0, 0
431572, 1, 1, 0
431578, 1, 0, 0
431583, 1, 1, 0
431588, 1, 0, 0
431593, 1, 1, 0
431598, 1, 0, 0
431603, 0, 1, 0
431609, 0, 0, 0
431613, 1, 1, 0
431619, 1, 0, 0
431624, 1, 1, 0
431629, 1, 0, 0
431634, 1, 1, 0
431639, 1, 0, 0
431644, 0, 1, 0
431650, 0, 0, 0
431654, 1, 1, 0
431660, 1, 0, 0
431664, 0, 0, 0
431665, 0, 1, 0
431670, 0, 0, 0
431675, 0, 1, 0
431680, 0, 0, 0
431685, 0, 1, 0
431691, 0, 0, 0
431695, 0, 1, 0
431701, 0, 0, 0
431705, 0, 1, 0
431711, 0, 0, 0
431716, 0, 1, 0
431721, 0, 0, 0
431726, 1, 1, 0
431732, 1, 0, 0
431736, 1, 1, 0
431742, 1, 0, 0
431746, 1, 1, 0
431752, 1, 0, 0
431757, 1, 1, 0
431762, 1, 0, 0
431767, 0, 1, 0
431773, 0, 0, 0
431777, 1, 1, 0
431783, 1, 0, 0
431787, 1, 1, 0
431793, 1, 0, 0
431798, 1, 1, 0
431803, 1, 0, 0
431808, 0, 1, 0
431813, 0, 0, 0
431818, 1, 1, 0
431824, 1, 0, 0
431828, 0, 1, 0
431834, 0, 0, 0
431839, 0, 1, 0
431844, 0, 0, 0
431849, 0, 1, 0
431854, 0, 0, 0
431859, 0, 1, 0
431865, 0, 0, 0
431869, 0, 1, 0
431875, 0, 0, 0
431880, 0, 1, 0
431885, 0, 0, 0
431889, 1, 0, 0
431890, 1, 1, 1
431895, 1, 0, 1
431900, 1, 1, 1
431906, 1, 0, 1
431910, 1, 1, 1
431916, 1, 0, 1
431921, 1, 1, 1
431926, 1, 0, 1
431930, 0, 0, 1
431931, 0, 1, 1
431936, 0, 0, 1
431941, 1, 1, 1
431947, 1, 0, 1
431951, 1, 1, 1
431957, 1, 0, 1
431961, 1, 1, 1
431967, 1, 0, 1
431971, 0, 0, 1
431972, 0, 0, 0
432053, 0, 0, 1
432054, 0, 1, 1
432059, 0, 0, 1
432064, 0, 1, 1
432070, 0, 0, 1
432074, 0, 1, 1
432080, 0, 0, 1
432084, 0, 1, 1
432090, 0, 0, 1
432095, 0, 1, 1
432100, 0, 0, 1
432105, 0, 1, 1
432110, 0, 0, 1
432115, 0, 1, 1
432121, 0, 0, 1
432125, 0, 1, 1
432131, 0, 0, 1
432136, 0, 1, 1
432141, 0, 0, 1
432146, 0, 1, 1
432151, 0, 0, 1
432156, 0, 1, 1
432162, 0, 0, 1
432166, 0, 1, 1
432172, 0, 0, 1
432177, 0, 1, 1
432182, 0, 0, 1
432187, 0, 1, 1
432192, 0, 0, 1
432197, 0, 0, 0
432279, 0, 1, 0
432285, 0, 0, 0
432289, 1, 1, 0
432295, 1, 0, 0
432299, 0, 1, 0
432305, 0, 0, 0
432310, 0, 1, 0
432315, 0, 0, 0
432320, 0, 1, 0
432326, 0, 0, 0
432330, 0, 1, 0
432336, 0, 0, 0
432340, 0, 1, 0
432346, 0, 0, 0
432351, 0, 1, 0
432356, 0, 0, 0
432361, 0, 1, 0
432366, 0, 0, 0
432371, 1, 1, 0
432377, 1, 0, 0
432381, 0, 1, 0
432387, 0, 0, 0
432392, 0, 1, 0
432397, 0, 0, 0
432402, 0, 1, 0
432407, 0, 0, 0
432412, 0, 1, 0
432418, 0, 0, 0
432422, 0, 1, 0
432428, 0, 0, 0
432433, 0, 1, 0
432438, 0, 0, 0
432443, 0, 1, 0
432448, 0, 0, 0
432453, 1, 1, 0
432459, 1, 0, 0
432463, 0, 1, 0
432469, 0, 0, 0
432474, 0, 1, 0
432479, 0, 0, 0
432484, 0, 1, 0
432489, 0, 0, 0
432494, 0, 1, 0
432500, 0, 0, 0
432504, 0, 1, 0
432510, 0, 0, 0
432514, 0, 1, 0
432520, 0, 0, 0
432525, 0, 1, 0
432530, 0, 0, 0
432535, 1, 1, 0
432541, 1, 0, 0
432545, 0, 1, 0
432551, 0, 0, 0
432555, 0, 1, 0
432561, 0, 0, 0
432566, 0, 1, 0
432571, 0, 0, 0
432576, 0, 1, 0
432582, 0, 0, 0
432586, 0, 1, 0
432592, 0, 0, 0
432596, 0, 1, 0
432602, 0, 0, 0
432607, 0, 1, 0
432612, 0, 0, 0
432616, 1, 0, 0
432617, 1, 1, 0
432622, 1, 0, 0
432627, 0, 1, 0
432633, 0, 0, 0
432637, 0, 1, 0
432643, 0, 0, 0
432648, 0, 1, 0
432653, 0, 0, 0
432658, 0, 1, 0
432663, 0, 0, 0
432668, 0, 1, 0
432674, 0, 0, 0
432678, 0, 1, 0
432684, 0, 0, 0
432689, 0, 1, 0
432694, 0, 0, 0
432698, 1, 0, 0
432699, 1, 1, 0
432704, 1, 0, 0
432709, 0, 1, 0
432715, 0, 0, 0
432719, 0, 1, 0
432725, 0, 0, 0
432730, 0, 1, 0
432735, 0, 0, 0
432740, 0, 1, 0
432745, 0, 0, 0
432750, 0, 1, 0
432756, 0, 0, 0
432760, 0, 1, 0
432766, 0, 0, 0
432770, 0, 1, 0
432776, 0, 0, 0
432780, 1, 0, 0
432781, 1, 1, 0
432786, 1, 0, 0
432791, 0, 1, 0
432797, 0, 0, 0
432801, 0, 1, 0
432807, 0, 0, 0
432811, 0, 1, 0
432817, 0, 0, 0
432822, 0, 1, 0
432827, 0, 0, 0
432832, 0, 1, 0
432838, 0, 0, 0
432842, 0, 1, 0
432848, 0, 0, 0
432852, 0, 1, 0
432858, 0, 0, 0
432862, 1, 0, 0
432863, 1, 1, 0
432868, 1, 0, 0
432873, 0, 1, 0
432879, 0, 0, 0
432883, 0, 1, 0
432889, 0, 0, 0
432893, 0, 1, 0
432899, 0, 0, 0
432904, 0, 1, 0
432909, 0, 0, 0
432914, 0, 1, 0
432919, 0, 0, 0
432924, 0, 1, 0
432930, 0, 0, 0
432934, 0, 1, 0
432940, 0, 0, 0
432944, 1, 0, 0
432945, 1, 1, 0
432950, 1, 0, 0
432954, 0, 0, 0
432955, 0, 1, 0
432960, 0, 0, 0
432965, 0, 1, 0
432971, 0, 0, 0
432975, 0, 1, 0
432981, 0, 0, 0
432986, 0, 1, 0
432991, 0, 0, 0
432996, 0, 1, 0
433001, 0, 0, 0
433006, 0, 1, 0
433012, 0, 0, 0
433016, 0, 1, 0
433022, 0, 0, 0
433026, 1, 1, 0
433032, 1, 0, 0
433036, 0, 0, 0
433037, 0, 1, 0
433042, 0, 0, 0
433047, 0, 1, 0
433053, 0, 0, 0
433057, 0, 1, 0
433063, 0, 0, 0
433067, 0, 1, 0
433073, 0, 0, 0
433078, 0, 1, 0
433083, 0, 0, 0
433088, 0, 1, 0
433094, 0, 0, 0
433098, 0, 1, 0
