Sample, R1, STROBE, L
494304, 0, 0, 0
494308, 1, 0, 0
494309, 1, 1, 0
494314, 1, 0, 0
494319, 1, 1, 0
494325, 1, 0, 0
494329, 1, 1, 0
494335, 1, 0, 0
494339, 0, 1, 0
494345, 0, 0, 0
494349, 1, 0, 0
494350, 1, 1, 0
494355, 1, 0, 0
494360, 1, 1, 0
494366, 1, 0, 0
494370, 1, 1, 0
494376, 1, 0, 0
494380, 0, 1, 0
494386, 0, 0, 0
494391, 0, 1, 0
494396, 0, 0, 0
494401, 0, 1, 0
494407, 0, 0, 0
494411, 0, 1, 0
494417, 0, 0, 0
494421, 0, 1, 0
494427, 0, 0, 0
494432, 0, 1, 0
494437, 0, 0, 0
494442, 0, 1, 0
494447, 0, 0, 0
494452, 0, 1, 0
494458, 0, 0, 0
494462, 0, 1, 0
494468, 0, 0, 0
494472, 1, 0, 0
494473, 1, 1, 0
494478, 1, 0, 0
494483, 1, 1, 0
494488, 1, 0, 0
494493, 1, 1, 0
494499, 1, 0, 0
494503, 0, 1, 0
494509, 0, 0, 0
494513, 1, 0, 0
494514, 1, 1, 0
494519, 1, 0, 0
494524, 1, 1, 0
494529, 1, 0, 0
494534, 1, 1, 0
494540, 1, 0, 0
494544, 0, 1, 0
494550, 0, 0, 0
494554, 0, 1, 0
494560, 0, 0, 0
494565, 0, 1, 0
494570, 0, 0, 0
494575, 0, 1, 0
494581, 0, 0, 0
494585, 0, 1, 0
494591, 0, 0, 0
494595, 0, 1, 0
494601, 0, 0, 0
494606, 0, 1, 0
494611, 0, 0, 0
494616, 0, 1, 0
494622, 0, 0, 0
494626, 0, 1, 0
494632, 0, 0, 0
494636, 1, 1, 0
494642, 1, 0, 0
494647, 1, 1, 0
494652, 1, 0, 0
494657, 1, 1, 0
494663, 1, 0, 0
494667, 0, 1, 0
494673, 0, 0, 0
494677, 1, 1, 0
494683, 1, 0, 0
494688, 1, 1, 0
494693, 1, 0, 0
494698, 1, 1, 0
494703, 1, 0, 0
494708, 0, 1, 0
494714, 0, 0, 0
494718, 0, 1, 0
494724, 0, 0, 0
494729, 0, 1, 0
494734, 0, 0, 0
494739, 0, 1, 0
494744, 0, 0, 0
494749, 0, 1, 0
494755, 0, 0, 0
494759, 0, 1, 0
494765, 0, 0, 0
494770, 0, 1, 0
494775, 0, 0, 0
494780, 0, 1, 0
494785, 0, 0, 0
494790, 0, 1, 0
494796, 0, 0, 0
494800, 1, 1, 0
494806, 1, 0, 0
494811, 1, 1, 0
494816, 1, 0, 0
494821, 1, 1, 0
494826, 1, 0, 0
494831, 0, 1, 0
494837, 0, 0, 0
494841, 1, 1, 0
494847, 1, 0, 0
494851, 1, 1, 0
494857, 1, 0, 0
494862, 1, 1, 0
494867, 1, 0, 0
494872, 0, 1, 0
494878, 0, 0, 0
494882, 0, 1, 0
494888, 0, 0, 0
494892, 0, 1, 0
494898, 0, 0, 0
494903, 0, 1, 0
494908, 0, 0, 0
494913, 0, 1, 0
494919, 0, 0, 0
494923, 0, 1, 0
494929, 0, 0, 0
494933, 0, 1, 0
494939, 0, 0, 0
494944, 0, 1, 0
494949, 0, 0, 0
494954, 0, 1, 0
494959, 0, 0, 0
494964, 1, 1, 0
494970, 1, 0, 0
494974, 1, 1, 0
494980, 1, 0, 0
494985, 1, 1, 0
494990, 1, 0, 0
494995, 0, 1, 0
495000, 0, 0, 0
495005, 1, 1, 0
495011, 1, 0, 0
495015, 1, 1, 0
495021, 1, 0, 0
495026, 1, 1, 0
495031, 1, 0, 0
495035, 0, 0, 0
495036, 0, 1, 0
495041, 0, 0, 0
495046, 0, 1, 0
495052, 0, 0, 0
495056, 0, 1, 0
495062, 0, 0, 0
495067, 0, 1, 0
495072, 0, 0, 0
495077, 0, 1, 0
495082, 0, 0, 0
495087, 0, 1, 0
495093, 0, 0, 0
495097, 0, 1, 0
495103, 0, 0, 0
495107, 0, 1, 0
495113, 0, 0, 0
495118, 0, 1, 0
495123, 0, 0, 0
495128, 1, 1, 0
495134, 1, 0, 0
495138, 1, 1, 0
495144, 1, 0, 0
495148, 1, 1, 0
495154, 1, 0, 0
495158, 0, 0, 0
495159, 0, 1, 0
495164, 0, 0, 0
495169, 1, 1, 0
495175, 1, 0, 0
495179, 1, 1, 0
495185, 1, 0, 0
495189, 1, 1, 0
495195, 1, 0, 0
495199, 0, 0, 0
495200, 0, 1, 0
495205, 0, 0, 0
495210, 0, 1, 0
495215, 0, 0, 0
495220, 0, 1, 0
495226, 0, 0, 0
495230, 0, 1, 0
495236, 0, 0, 0
495241, 0, 1, 0
495246, 0, 0, 0
495251, 0, 1, 0
495256, 0, 0, 0
495261, 0, 1, 0
495267, 0, 0, 0
495271, 0, 1, 0
495277, 0, 0, 0
495282, 0, 1, 0
495287, 0, 0, 0
495291, 1, 0, 0
495292, 1, 1, 0
495297, 1, 0, 0
495302, 1, 1, 0
495308, 1, 0, 0
495312, 1, 1, 0
495318, 1, 0, 0
495322, 0, 0, 0
495323, 0, 1, 0
495328, 0, 0, 0
495332, 1, 0, 0
495333, 1, 1, 0
495338, 1, 0, 0
495343, 1, 1, 0
495349, 1, 0, 0
495353, 1, 1, 0
495359, 1, 0, 0
495363, 0, 0, 0
495364, 0, 1, 0
495369, 0, 0, 0
495374, 0, 1, 0
495379, 0, 0, 0
495384, 0, 1, 0
495390, 0, 0, 0
495394, 0, 1, 0
495400, 0, 0, 0
495404, 0, 1, 0
495410, 0, 0, 0
495415, 0, 1, 0
495420, 0, 0, 0
495425, 0, 1, 0
495431, 0, 0, 0
495435, 0, 1, 0
495441, 0, 0, 0
495445, 0, 1, 0
495451, 0, 0, 0
495455, 1, 0, 0
495456, 1, 1, 0
495461, 1, 0, 0
495466, 1, 1, 0
495472, 1, 0, 0
495476, 1, 1, 0
495482, 1, 0, 0
495486, 0, 1, 0
495492, 0, 0, 0
495496, 1, 0, 0
495497, 1, 1, 0
495502, 1, 0, 0
495507, 1, 1, 0
495512, 1, 0, 0
495517, 1, 1, 0
495523, 1, 0, 0
495527, 0, 1, 1
495533, 0, 0, 1
495538, 0, 1, 1
495543, 0, 0, 1
495548, 0, 1, 1
495553, 0, 0, 1
495558, 0, 1, 1
495564, 0, 0, 1
495568, 0, 0, 0
495650, 0, 1, 1
495656, 0, 0, 1
495660, 0, 1, 1
495666, 0, 0, 1
495671, 0, 1, 1
495676, 0, 0, 1
495681, 0, 1, 1
495687, 0, 0, 1
495691, 0, 1, 1
495697, 0, 0, 1
495701, 0, 1, 1
495707, 0, 0, 1
495712, 0, 1, 1
495717, 0, 0, 1
495722, 0, 1, 1
495728, 0, 0, 1
495732, 0, 1, 1
495738, 0, 0, 1
495742, 0, 1, 1
495748, 0, 0, 1
495753, 0, 1, 1
495758, 0, 0, 1
495763, 0, 1, 1
495768, 0, 0, 1
495773, 0, 1, 1
495779, 0, 0, 1
495783, 0, 1, 1
495789, 0, 0, 1
495793, 0, 0, 0
495876, 0, 1, 0
495881, 0, 0, 0
495885, 1, 0, 0
495886, 1, 1, 0
495891, 1, 0, 0
495896, 1, 1, 0
495902, 1, 0, 0
495906, 1, 1, 0
495912, 1, 0, 0
495916, 1, 1, 0
495922, 1, 0, 0
495927, 1, 1, 0
495932, 1, 0, 0
495937, 0, 1, 0
495943, 0, 0, 0
495947, 0, 1, 0
495953, 0, 0, 0
495957, 1, 1, 0
495963, 1, 0, 0
495967, 0, 0, 0
495968, 0, 1, 0
495973, 0, 0, 0
495978, 0, 1, 0
495984, 0, 0, 0
495988, 0, 1, 0
495994, 0, 0, 0
495998, 0, 1, 0
496004, 0, 0, 0
496009, 0, 1, 0
496014, 0, 0, 0
496019, 0, 1, 0
496024, 0, 0, 0
496029, 0, 1, 0
496035, 0, 0, 0
496039, 0, 1, 0
496045, 0, 0, 0
496049, 1, 0, 0
496050, 1, 1, 0
496055, 1, 0, 0
496060, 1, 1, 0
496065, 1, 0, 0
496070, 1, 1, 0
496076, 1, 0, 0
496080, 1, 1, 0
496086, 1, 0, 0
496091, 1, 1, 0
496096, 1, 0, 0
496100, 0, 0, 0
496101, 0, 1, 0
496106, 0, 0, 0
496111, 0, 1, 0
496117, 0, 0, 0
496121, 1, 1, 0
496127, 1, 0, 0
496131, 0, 0, 0
496132, 0, 1, 0
496137, 0, 0, 0
496142, 0, 1, 0
496147, 0, 0, 0
496152, 0, 1, 0
496158, 0, 0, 0
496162, 0, 1, 0
496168, 0, 0, 0
496172, 0, 1, 0
496178, 0, 0, 0
496183, 0, 1, 0
496188, 0, 0, 0
496193, 0, 1, 0
496199, 0, 0, 0
496203, 0, 1, 0
496209, 0, 0, 0
496213, 1, 1, 0
496219, 1, 0, 0
496224, 1, 1, 0
496229, 1, 0, 0
496234, 1, 1, 0
496240, 1, 0, 0
496244, 1, 1, 0
496250, 1, 0, 0
496254, 1, 1, 0
496260, 1, 0, 0
496264, 0, 0, 0
496265, 0, 1, 0
496270, 0, 0, 0
496275, 0, 1, 0
496280, 0, 0, 0
496285, 1, 1, 0
496291, 1, 0, 0
496295, 0, 1, 0
496301, 0, 0, 0
496306, 0, 1, 0
496311, 0, 0, 0
496316, 0, 1, 0
496321, 0, 0, 0
496326, 0, 1, 0
496332, 0, 0, 0
496336, 0, 1, 0
496342, 0, 0, 0
496347, 0, 1, 0
496352, 0, 0, 0
496357, 0, 1, 0
496362, 0, 0, 0
496367, 0, 1, 0
496373, 0, 0, 0
496377, 1, 1, 0
496383, 1, 0, 0
496388, 1, 1, 0
496393, 1, 0, 0
496398, 1, 1, 0
496403, 1, 0, 0
496408, 1, 1, 0
496414, 1, 0, 0
496418, 1, 1, 0
496424, 1, 0, 0
496428, 0, 0, 0
496429, 0, 1, 0
496434, 0, 0, 0
496439, 0, 1, 0
496444, 0, 0, 0
496449, 1, 1, 0
496455, 1, 0, 0
496459, 0, 1, 0
496465, 0, 0, 0
496469, 0, 1, 0
496475, 0, 0, 0
496480, 0, 1, 0
496485, 0, 0, 0
496490, 0, 1, 0
496496, 0, 0, 0
496500, 0, 1, 0
496506, 0, 0, 0
496510, 0, 1, 0
496516, 0, 0, 0
496521, 0, 1, 0
496526, 0, 0, 0
496531, 0, 1, 0
496537, 0, 0, 0
496541, 1, 1, 0
496547, 1, 0, 0
496551, 1, 1, 0
496557, 1, 0, 0
496562, 1, 1, 0
496567, 1, 0, 0
496572, 1, 1, 0
496577, 1, 0, 0
496582, 1, 1, 0
496588, 1, 0, 0
496592, 0, 1, 0
496598, 0, 0, 0
496603, 0, 1, 0
496608, 0, 0, 0
496612, 1, 0, 0
496613, 1, 1, 0
496618, 1, 0, 0
496623, 0, 1, 0
496629, 0, 0, 0
496633, 0, 1, 0
496639, 0, 0, 0
496644, 0, 1, 0
496649, 0, 0, 0
496654, 0, 1, 0
496659, 0, 0, 0
496664, 0, 1, 0
496670, 0, 0, 0
496674, 0, 1, 0
496680, 0, 0, 0
496684, 0, 1, 0
496690, 0, 0, 0
496695, 0, 1, 0
496700, 0, 0, 0
496705, 1, 1, 0
496711, 1, 0, 0
496715, 1, 1, 0
496721, 1, 0, 0
496725, 1, 1, 0
496731, 1, 0, 0
496736, 1, 1, 0
496741, 1, 0, 0
496746, 1, 1, 0
496752, 1, 0, 0
496756, 0, 1, 0
496762, 0, 0, 0
496766, 0, 1, 0
496772, 0, 0, 0
496776, 1, 0, 0
496777, 1, 1, 0
496782, 1, 0, 0
496787, 0, 1, 0
496793, 0, 0, 0
496797, 0, 1, 0
496803, 0, 0, 0
496807, 0, 1, 0
496813, 0, 0, 0
496818, 0, 1, 0
496823, 0, 0, 0
496828, 0, 1, 0
496833, 0, 0, 0
496838, 0, 1, 0
496844, 0, 0, 0
496848, 0, 1, 0
496854, 0, 0, 0
496859, 0, 1, 0
496864, 0, 0, 0
496868, 1, 0, 0
496869, 1, 1, 0
496874, 1, 0, 0
496879, 1, 1, 0
496885, 1, 0, 0
496889, 1, 1, 0
496895, 1, 0, 0
496900, 1, 1, 0
496905, 1, 0, 0
496910, 1, 1, 0
496915, 1, 0, 0
496920, 0, 1, 0
496926, 0, 0, 0
496930, 0, 1, 0
496936, 0, 0, 0
496940, 1, 0, 0
496941, 1, 1, 0
496946, 1, 0, 0
496950, 0, 0, 0
496951, 0, 1, 0
496956, 0, 0, 0
496961, 0, 1, 0
496967, 0, 0, 0
496971, 0, 1, 0
496977, 0, 0, 0
496981, 0, 1, 0
496987, 0, 0, 0
496992, 0, 1, 0
496997, 0, 0, 0
497002, 0, 1, 0
497008, 0, 0, 0
497012, 0, 1, 0
497018, 0, 0, 0
497022, 0, 1, 0
497028, 0, 0, 0
497032, 1, 0, 0
497033, 1, 1, 0
497038, 1, 0, 0
497043, 1, 1, 0
497049, 1, 0, 0
497053, 1, 1, 0
497059, 1, 0, 0
497063, 1, 1, 0
497069, 1, 0, 0
497074, 1, 1, 0
497079, 1, 0, 0
497084, 0, 1, 0
497089, 0, 0, 0
497094, 0, 1, 0
497100, 0, 0, 0
497104, 1, 1, 0
497110, 1, 0, 0
497114, 0, 0, 0
497115, 0, 1, 0
497120, 0, 0, 0
497125, 0, 1, 1
497130, 0, 0, 1
497135, 0, 1, 1
497141, 0, 0, 1
497145, 0, 1, 1
497151, 0, 0, 1
497156, 0, 1, 1
497161, 0, 0, 1
497166, 0, 1, 1
497171, 0, 0, 1
497176, 0, 1, 1
497182, 0, 0, 1
497186, 0, 0, 0
497268, 0, 1, 1
497274, 0, 0, 1
497278, 0, 1, 1
497284, 0, 0, 1
497289, 0, 1, 1
497294, 0, 0, 1
497299, 0, 1, 1
497305, 0, 0, 1
497309, 0, 1, 1
497315, 0, 0, 1
497319, 0, 1, 1
497325, 0, 0, 1
497330, 0, 1, 1
497335, 0, 0, 1
497340, 0, 1, 1
497346, 0, 0, 1
497350, 0, 1, 1
497356, 0, 0, 1
497360, 0, 1, 1
497366, 0, 0, 1
497371, 0, 1, 1
497376, 0, 0, 1
497381, 0, 1, 1
497386, 0, 0, 1
497391, 0, 1, 1
497397, 0, 0, 1
497401, 0, 1, 1
497407, 0, 0, 1
497411, 0, 0, 0
497493, 0, 1, 0
497499, 0, 0, 0
497503, 1, 0, 0
497504, 1, 1, 0
497509, 1, 0, 0
497514, 0, 1, 0
497520, 0, 0, 0
497524, 0, 1, 0
497530, 0, 0, 0
497534, 0, 1, 0
497540, 0, 0, 0
497545, 0, 1, 0
497550, 0, 0, 0
497555, 0, 1, 0
497561, 0, 0, 0
497565, 0, 1, 0
497571, 0, 0, 0
497575, 1, 1, 0
497581, 1, 0, 0
497586, 1, 1, 0
497591, 1, 0, 0
497596, 1, 1, 0
497602, 1, 0, 0
497606, 1, 1, 0
497612, 1, 0, 0
497616, 0, 1, 0
497622, 0, 0, 0
497626, 1, 0, 0
497627, 1, 1, 0
497632, 1, 0, 0
497637, 1, 1, 0
497642, 1, 0, 0
497647, 1, 1, 0
497653, 1, 0, 0
497657, 0, 1, 0
497663, 0, 0, 0
497667, 1, 0, 0
497668, 1, 1, 0
497673, 1, 0, 0
497677, 0, 0, 0
497678, 0, 1, 0
497683, 0, 0, 0
497688, 0, 1, 0
497694, 0, 0, 0
497698, 0, 1, 0
497704, 0, 0, 0
497709, 0, 1, 0
497714, 0, 0, 0
497719, 0, 1, 0
497724, 0, 0, 0
497729, 0, 1, 0
497735, 0, 0, 0
497739, 1, 1, 0
497745, 1, 0, 0
497750, 1, 1, 0
497755, 1, 0, 0
497760, 1, 1, 0
497765, 1, 0, 0
497770, 1, 1, 0
497776, 1, 0, 0
497780, 0, 1, 0
497786, 0, 0, 0
497790, 1, 1, 0
497796, 1, 0, 0
497801, 1, 1, 0
497806, 1, 0, 0
497811, 1, 1, 0
497817, 1, 0, 0
497821, 0, 1, 0
497827, 0, 0, 0
497831, 1, 1, 0
497837, 1, 0, 0
497841, 0, 0, 0
497842, 0, 1, 0
497847, 0, 0, 0
497852, 0, 1, 0
497858, 0, 0, 0
497862, 0, 1, 0
497868, 0, 0, 0
497872, 0, 1, 0
497878, 0, 0, 0
497883, 0, 1, 0
497888, 0, 0, 0
497893, 0, 1, 0
497898, 0, 0, 0
497903, 1, 1, 0
497909, 1, 0, 0
497913, 1, 1, 0
497919, 1, 0, 0
497924, 1, 1, 0
497929, 1, 0, 0
497934, 1, 1, 0
497939, 1, 0, 0
497944, 0, 1, 0
497950, 0, 0, 0
497954, 1, 1, 0
497960, 1, 0, 0
497965, 1, 1, 0
497970, 1, 0, 0
497975, 1, 1, 0
497980, 1, 0, 0
497985, 0, 1, 0
497991, 0, 0, 0
497995, 1, 1, 0
498001, 1, 0, 0
498005, 0, 0, 0
498006, 0, 1, 0
498011, 0, 0, 0
498016, 0, 1, 0
498021, 0, 0, 0
498026, 0, 1, 0
498032, 0, 0, 0
498036, 0, 1, 0
498042, 0, 0, 0
498046, 0, 1, 0
498052, 0, 0, 0
498057, 0, 1, 0
498062, 0, 0, 0
498067, 1, 1, 0
498073, 1, 0, 0
498077, 1, 1, 0
498083, 1, 0, 0
498087, 1, 1, 0
498093, 1, 0, 0
498098, 1, 1, 0
498103, 1, 0, 0
498108, 0, 1, 0
498114, 0, 0, 0
498118, 1, 1, 0
498124, 1, 0, 0
498128, 1, 1, 0
498134, 1, 0, 0
498139, 1, 1, 0
498144, 1, 0, 0
498149, 0, 1, 0
498154, 0, 0, 0
498159, 1, 1, 0
498165, 1, 0, 0
498169, 0, 1, 0
498175, 0, 0, 0
498180, 0, 1, 0
498185, 0, 0, 0
498190, 0, 1, 0
498195, 0, 0, 0
498200, 0, 1, 0
498206, 0, 0, 0
498210, 0, 1, 0
498216, 0, 0, 0
498221, 0, 1, 0
498226, 0, 0, 0
498230, 1, 0, 0
498231, 1, 1, 0
498236, 1, 0, 0
498241, 1, 1, 0
498247, 1, 0, 0
498251, 1, 1, 0
498257, 1, 0, 0
498262, 1, 1, 0
498267, 1, 0, 0
498271, 0, 0, 0
498272, 0, 1, 0
498277, 0, 0, 0
498282, 1, 1, 0
498288, 1, 0, 0
498292, 1, 1, 0
498298, 1, 0, 0
498302, 1, 1, 0
498308, 1, 0, 0
498312, 0, 0, 0
498313, 0, 1, 0
498318, 0, 0, 0
498323, 1, 1, 0
498329, 1, 0, 0
498333, 0, 1, 0
498339, 0, 0, 0
498343, 0, 1, 0
498349, 0, 0, 0
498354, 0, 1, 0
498359, 0, 0, 0
498364, 0, 1, 0
498370, 0, 0, 0
498374, 0, 1, 0
498380, 0, 0, 0
498384, 0, 1, 0
498390, 0, 0, 0
498394, 1, 0, 0
498395, 1, 1, 0
498400, 1, 0, 0
498405, 1, 1, 0
498411, 1, 0, 0
498415, 1, 1, 0
498421, 1, 0, 0
498425, 1, 1, 0
498431, 1, 0, 0
498435, 0, 0, 0
498436, 0, 1, 0
498441, 0, 0, 0
498445, 1, 0, 0
498446, 1, 1, 0
498451, 1, 0, 0
498456, 1, 1, 0
498462, 1, 0, 0
498466, 1, 1, 0
498472, 1, 0, 0
498476, 0, 0, 0
498477, 0, 1, 0
498482, 0, 0, 0
498486, 1, 0, 0
498487, 1, 1, 0
498492, 1, 0, 0
498497, 0, 1, 0
498503, 0, 0, 0
498507, 0, 1, 0
498513, 0, 0, 0
498518, 0, 1, 0
498523, 0, 0, 0
498528, 0, 1, 0
498533, 0, 0, 0
498538, 0, 1, 0
498544, 0, 0, 0
498548, 0, 1, 0
498554, 0, 0, 0
498558, 1, 1, 0
498564, 1, 0, 0
498569, 1, 1, 0
498574, 1, 0, 0
498579, 1, 1, 0
498585, 1, 0, 0
498589, 1, 1, 0
498595, 1, 0, 0
498599, 0, 1, 0
498605, 0, 0, 0
498609, 1, 0, 0
498610, 1, 1, 0
498615, 1, 0, 0
498620, 1, 1, 0
498626, 1, 0, 0
498630, 1, 1, 0
498636, 1, 0, 0
498640, 0, 1, 0
498646, 0, 0, 0
498650, 1, 0, 0
498651, 1, 1, 0
498656, 1, 0, 0
498661, 0, 1, 0
498667, 0, 0, 0
498671, 0, 1, 0
498677, 0, 0, 0
498681, 0, 1, 0
498687, 0, 0, 0
498692, 0, 1, 0
498697, 0, 0, 0
498702, 0, 1, 0
498707, 0, 0, 0
498712, 0, 1, 0
498718, 0, 0, 0
498722, 1, 1, 1
498728, 1, 0, 1
498733, 1, 1, 1
498738, 1, 0, 1
498743, 1, 1, 1
498748, 1, 0, 1
498753, 1, 1, 1
498759, 1, 0, 1
498763, 0, 1, 1
498769, 0, 0, 1
498773, 1, 0, 1
498774, 1, 1, 1
498779, 1, 0, 1
498784, 1, 1, 1
498789, 1, 0, 1
498794, 1, 1, 1
498800, 1, 0, 1
498804, 0, 0, 0
498886, 0, 1, 1
498892, 0, 0, 1
498896, 0, 1, 1
498902, 0, 0, 1
498907, 0, 1, 1
498912, 0, 0, 1
498917, 0, 1, 1
498923, 0, 0, 1
498927, 0, 1, 1
498933, 0, 0, 1
498937, 0, 1, 1
498943, 0, 0, 1
498948, 0, 1, 1
498953, 0, 0, 1
498958, 0, 1, 1
498963, 0, 0, 1
498968, 0, 1, 1
498974, 0, 0, 1
498978, 0, 1, 1
498984, 0, 0, 1
498989, 0, 1, 1
498994, 0, 0, 1
498999, 0, 1, 1
499004, 0, 0, 1
499009, 0, 1, 1
499015, 0, 0, 1
499019, 0, 1, 1
499025, 0, 0, 1
499029, 0, 0, 0
499111, 0, 1, 0
499117, 0, 0, 0
499121, 1, 0, 0
499122, 1, 1, 0
499127, 1, 0, 0
499132, 0, 1, 0
499138, 0, 0, 0
499142, 0, 1, 0
499148, 0, 0, 0
499152, 0, 1, 0
499158, 0, 0, 0
499163, 0, 1, 0
499168, 0, 0, 0
499173, 0, 1, 0
499179, 0, 0, 0
499183, 0, 1, 0
499189, 0, 0, 0
499193, 0, 1, 0
499199, 0, 0, 0
499203, 1, 0, 0
499204, 1, 1, 0
499209, 1, 0, 0
499214, 0, 1, 0
499219, 0, 0, 0
499224, 0, 1, 0
499230, 0, 0, 0
499234, 0, 1, 0
499240, 0, 0, 0
499245, 0, 1, 0
499250, 0, 0, 0
499255, 0, 1, 0
499260, 0, 0, 0
499265, 0, 1, 0
499271, 0, 0, 0
499275, 0, 1, 0
499281, 0, 0, 0
499285, 1, 0, 0
499286, 1, 1, 0
499291, 1, 0, 0
499295, 0, 0, 0
499296, 0, 1, 0
499301, 0, 0, 0
499306, 0, 1, 0
499312, 0, 0, 0
499316, 0, 1, 0
499322, 0, 0, 0
499327, 0, 1, 0
499332, 0, 0, 0
499337, 0, 1, 0
499342, 0, 0, 0
499347, 0, 1, 0
499353, 0, 0, 0
499357, 0, 1, 0
499363, 0, 0, 0
499367, 1, 1, 0
499373, 1, 0, 0
499377, 0, 0, 0
499378, 0, 1, 0
499383, 0, 0, 0
499388, 0, 1, 0
499394, 0, 0, 0
499398, 0, 1, 0
499404, 0, 0, 0
499408, 0, 1, 0
499414, 0, 0, 0
499419, 0, 1, 0
499424, 0, 0, 0
499429, 0, 1, 0
499435, 0, 0, 0
499439, 0, 1, 0
499445, 0, 0, 0
499449, 1, 1, 0
499455, 1, 0, 0
499459, 0, 0, 0
499460, 0, 1, 0
499465, 0, 0, 0
499470, 0, 1, 0
499476, 0, 0, 0
499480, 0, 1, 0
499486, 0, 0, 0
499490, 0, 1, 0
499496, 0, 0, 0
499501, 0, 1, 0
499506, 0, 0, 0
499511, 0, 1, 0
499516, 0, 0, 0
499521, 0, 1, 0
499527, 0, 0, 0
499531, 1, 1, 0
499537, 1, 0, 0
499541, 0, 0, 0
499542, 0, 1, 0
499547, 0, 0, 0
499552, 0, 1, 0
499557, 0, 0, 0
499562, 0, 1, 0
499568, 0, 0, 0
499572, 0, 1, 0
499578, 0, 0, 0
499583, 0, 1, 0
499588, 0, 0, 0
499593, 0, 1, 0
499598, 0, 0, 0
499603, 0, 1, 0
499609, 0, 0, 0
499613, 1, 1, 0
499619, 1, 0, 0
499623, 0, 0, 0
499624, 0, 1, 0
499629, 0, 0, 0
499634, 0, 1, 0
499639, 0, 0, 0
499644, 0, 1, 0
499650, 0, 0, 0
499654, 0, 1, 0
499660, 0, 0, 0
499664, 0, 1, 0
499670, 0, 0, 0
499675, 0, 1, 0
499680, 0, 0, 0
499685, 0, 1, 0
499691, 0, 0, 0
499695, 1, 1, 0
499701, 1, 0, 0
499705, 0, 1, 0
499711, 0, 0, 0
499716, 0, 1, 0
499721, 0, 0, 0
499726, 0, 1, 0
499732, 0, 0, 0
499736, 0, 1, 0
499742, 0, 0, 0
499746, 0, 1, 0
499752, 0, 0, 0
499757, 0, 1, 0
499762, 0, 0, 0
499767, 0, 1, 0
499772, 0, 0, 0
499777, 1, 1, 0
499783, 1, 0, 0
499787, 0, 1, 0
499793, 0, 0, 0
499798, 0, 1, 0
499803, 0, 0, 0
499808, 0, 1, 0
499813, 0, 0, 0
499818, 0, 1, 0
499824, 0, 0, 0
499828, 0, 1, 0
499834, 0, 0, 0
499839, 0, 1, 0
499844, 0, 0, 0
499849, 0, 1, 0
499854, 0, 0, 0
499859, 1, 1, 0
499865, 1, 0, 0
499869, 0, 1, 0
499875, 0, 0, 0
499880, 0, 1, 0
499885, 0, 0, 0
499890, 0, 1, 0
499895, 0, 0, 0
499900, 0, 1, 0
499906, 0, 0, 0
499910, 0, 1, 0
499916, 0, 0, 0
499920, 0, 1, 0
